"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"18-0034827","0","05/31/2018","03:57:53","714 ","Central station, malicious false alarm            ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","211 ","Preschool                                         ","19      ","  ","SAINT JOSEPH             ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0034828","0","05/31/2018","04:00:59","553 ","Public service                                    ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","429 ","Multifamily dwelling                              ","232     ","  ","HAMILTON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0034830","0","05/31/2018","05:40:50","551 ","Assist police or other governmental agency        ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","500 ","Mercantile, business, Other                       ","289     ","  ","DEVONSHIRE               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0034831","0","05/31/2018","05:52:09","714 ","Central station, malicious false alarm            ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","580 ","General retail, Other                             ","212     ","  ","NORTHERN                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0034833","0","05/31/2018","07:17:19","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","    ","","        ","  ","EXETER                   ","  ","ST  ","                                        ","  ","BLAGDEN                  ","  ","ST  "
"18-0034834","0","05/31/2018","07:24:00","714 ","Central station, malicious false alarm            ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","    ","","210     ","  ","LONGWOOD                 ","  ","AVE ",": #HAR363                               ","  ","                         ","  ","    "
"18-0034836","0","05/31/2018","07:37:26","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","429 ","Multifamily dwelling                              ","1059    ","  ","SARATOGA                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0034837","0","05/31/2018","07:48:44","553 ","Public service                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","400 ","Residential, Other                                ","2956    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0034839","0","05/31/2018","07:57:22","445 ","Arcing, shorted electrical equipment              ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","962 ","Residential street, road or residential driveway  ","        ","  ","HOWARD                   ","  ","AVE ","                                        ","  ","WOODCLIFF                ","  ","ST  "
"18-0034840","0","05/31/2018","08:01:43","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","400 ","Residential, Other                                ","22      ","  ","WARD                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0034842","0","05/31/2018","08:03:48","400 ","Hazardous condition, Other                        ","0.0000","0.0000","04   ","RX             ","Roxbury                                           ","02120     ","429 ","Multifamily dwelling                              ","1065    ","  ","TREMONT                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0034843","0","05/31/2018","08:05:03","621 ","Wrong location                                    ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","459 ","Residential board and care                        ","135     ","S ","HUNTINGTON               ","  ","AVE ",": #12-2383                              ","  ","                         ","  ","    "
"18-0034844","0","05/31/2018","08:06:23","734 ","Heat detector activation due to malfunction       ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","331 ","Hospital - medical or psychiatric                 ","330     ","  ","BROOKLINE                ","  ","AVE ",": #12-2353                              ","  ","                         ","  ","    "
"18-0034845","0","05/31/2018","08:08:11","740 ","Unintentional transmission of alarm, Other        ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","        ","  ","QUINCY                   ","  ","ST  ","                                        ","  ","BARRY                    ","  ","ST  "
"18-0034846","0","05/31/2018","08:09:38","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","331 ","Hospital - medical or psychiatric                 ","35      ","  ","BINNEY                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0034848","0","05/31/2018","08:16:09","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","900 ","Outside or special property, Other                ","        ","  ","TREMONT                  ","  ","ST  ","                                        ","W ","OAK                      ","  ","ST  "
"18-0034850","0","05/31/2018","08:19:34","553 ","Public service                                    ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","900 ","Outside or special property, Other                ","400     ","  ","SOLDIERS FIELD           ","  ","RD  ",": @HOTEL-DOUBLETREE - 400 SOLDIERS FIELD","  ","                         ","  ","    "
"18-0034851","0","05/31/2018","08:20:10","113 ","Cooking fire, confined to container               ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","429 ","Multifamily dwelling                              ","52      ","  ","HEWINS                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0034856","0","05/31/2018","09:00:21","553 ","Public service                                    ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","900 ","Outside or special property, Other                ","42      ","  ","HAVERFORD                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0034857","0","05/31/2018","09:04:55","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","429 ","Multifamily dwelling                              ","224     ","  ","FLORENCE                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0034858","0","05/31/2018","09:09:41","551 ","Assist police or other governmental agency        ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","429 ","Multifamily dwelling                              ","37      ","  ","HOWLAND                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0034859","0","05/31/2018","09:12:26","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","429 ","Multifamily dwelling                              ","280     ","  ","BEACON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0034861","0","05/31/2018","09:36:46","700 ","False alarm or false call, Other                  ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","900 ","Outside or special property, Other                ","        ","  ","BUNKER HILL              ","  ","ST  ","                                        ","  ","MEAD                     ","  ","ST  "
"18-0034862","0","05/31/2018","09:38:28","151 ","Outside rubbish, trash or waste fire              ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","900 ","Outside or special property, Other                ","1       ","  ","MAVERICK                 ","  ","SQ  ","                                        ","  ","                         ","  ","    "
"18-0034864","0","05/31/2018","10:03:13","511 ","Lock-out                                          ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","900 ","Outside or special property, Other                ","703     ","  ","GALLIVAN                 ","  ","BLVD",": @CVS/PHARMACY - 703 GALLIVAN BLVD, DOR","  ","                         ","  ","    "
"18-0034866","0","05/31/2018","10:22:19","400 ","Hazardous condition, Other                        ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","579 ","Motor vehicle or boat sales, services, repair     ","286     ","  ","ADAMS                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0034867","0","05/31/2018","10:25:44","500 ","Service Call, other                               ","0.0000","0.0000","03   ","               ","","02114     ","961 ","Highway or divided highway                        ","        ","  ","LEVERETT CONNECTOR       ","  ","    ",": #MTA246                               ","  ","                         ","  ","    "
"18-0034870","0","05/31/2018","10:40:57","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","04   ","RX             ","Roxbury                                           ","02120     ","952 ","Railroad yard                                     ","249     ","  ","RUGGLES                  ","  ","ST  ",": #33-2221                              ","  ","                         ","  ","    "
"18-0034871","0","05/31/2018","10:41:27","553 ","Public service                                    ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","962 ","Residential street, road or residential driveway  ","40      ","  ","GLENDALE                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0034874","0","05/31/2018","10:42:58","652 ","Steam, vapor, fog or dust thought to be smoke     ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","429 ","Multifamily dwelling                              ","333     ","  ","MASSACHUSETTS            ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0034875","0","05/31/2018","10:46:05","734 ","Heat detector activation due to malfunction       ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","429 ","Multifamily dwelling                              ","54      ","  ","ORLEANS                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0034876","0","05/31/2018","10:54:18","600 ","Good intent call, Other                           ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","900 ","Outside or special property, Other                ","776     ","  ","DUDLEY                   ","  ","ST  ",": @BROTHERS MARKET - 776 DUDLEY ST, DORC","  ","                         ","  ","    "
"18-0034878","0","05/31/2018","10:56:19","721 ","Bomb scare - no bomb                              ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","400 ","Residential, Other                                ","5       ","  ","SPOFFORD                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0034879","0","05/31/2018","11:01:38","113 ","Cooking fire, confined to container               ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","429 ","Multifamily dwelling                              ","504     ","  ","BLUE HILL                ","  ","AVE ",": #SIM479                               ","  ","                         ","  ","    "
"18-0034880","0","05/31/2018","11:04:11","552 ","Police matter                                     ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02111     ","519 ","Food and beverage sales, grocery store            ","146     ","  ","TREMONT                  ","  ","ST  ",": @MCDONALDS - 146 TREMONT ST, BOSTON   ","  ","                         ","  ","    "
"18-0034883","0","05/31/2018","11:12:19","553 ","Public service                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","900 ","Outside or special property, Other                ","181     ","  ","HIGHLAND                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0034884","0","05/31/2018","11:12:27","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","900 ","Outside or special property, Other                ","433     ","  ","MARLBOROUGH              ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0034886","0","05/31/2018","11:26:59","551 ","Assist police or other governmental agency        ","0.0000","0.0000","03   ","               ","","02109     ","941 ","Open ocean, sea or tidal waters                   ","        ","  ","INNER HARBOR             ","  ","    ","                                        ","  ","                         ","  ","    "
"18-0034888","0","05/31/2018","11:33:39","140 ","Natural vegetation fire, Other                    ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","900 ","Outside or special property, Other                ","        ","  ","CENTRE                   ","  ","ST  ","                                        ","S ","HUNTINGTON               ","  ","AVE "
"18-0034889","0","05/31/2018","11:35:03","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","100 ","Assembly, Other                                   ","10      ","  ","PARK                     ","  ","PLZ ",": @BLDG-MASS TRANSPORTATION BLDG        ","  ","                         ","  ","    "
"18-0034890","0","05/31/2018","11:46:44","500 ","Service Call, other                               ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","429 ","Multifamily dwelling                              ","11      ","  ","NOTTINGHAM               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0034891","0","05/31/2018","11:46:59","553 ","Public service                                    ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","400 ","Residential, Other                                ","7       ","  ","VERRILL                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0034892","0","05/31/2018","11:48:35","150 ","Outside rubbish fire, Other                       ","0.0000","0.0000","08   ","               ","","02126     ","946 ","Lake, river, stream                               ","        ","  ","RIVER                    ","  ","ST  ",": @SQ-MATTAPAN SQUARE                   ","  ","                         ","  ","    "
"18-0034893","0","05/31/2018","11:48:46","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","400 ","Residential, Other                                ","794     ","  ","MASSACHUSETTS            ","  ","AVE ",": @SHELTER-WOODS MULLEN SHELTER         ","  ","                         ","  ","    "
"18-0034894","0","05/31/2018","11:50:40","600 ","Good intent call, Other                           ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","960 ","Street, Other                                     ","        ","  ","HYDE PARK                ","  ","AVE ",": @SQ-WOLCOTT SQUARE                    ","  ","NEPONSET VALLEY          ","  ","PKWY"
"18-0034895","0","05/31/2018","12:04:01","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","429 ","Multifamily dwelling                              ","47      ","  ","SYMPHONY                 ","  ","RD  ",": #WYN1201                              ","  ","                         ","  ","    "
"18-0034896","0","05/31/2018","12:07:24","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","215 ","High school/junior high school/middle school      ","86      ","  ","WHITE                    ","  ","ST  ",": #12-6182                              ","  ","                         ","  ","    "
"18-0034898","0","05/31/2018","12:15:18","554 ","Assist invalid                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","960 ","Street, Other                                     ","24      ","  ","WESTLAND                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0034905","0","05/31/2018","12:54:40","142 ","Brush or brush-and-grass mixture fire             ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","965 ","Vehicle parking area                              ","        ","  ","CENTRE                   ","  ","ST  ","                                        ","S ","HUNTINGTON               ","  ","AVE "
"18-0034906","0","05/31/2018","12:57:36","900T","BFD Drill                                         ","0.0000","0.0000","TRN  ","               ","","00000     ","900 ","Outside or special property, Other                ","        ","  ","MOON ISLAND BFD ACADEMY  ","  ","    ",": @BFD FIRE ACADEMY                     ","  ","                         ","  ","    "
"18-0034908","0","05/31/2018","13:02:03","424 ","Carbon monoxide incident                          ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02113     ","429 ","Multifamily dwelling                              ","2A      ","  ","BALDWIN                  ","  ","PL  ","                                        ","  ","                         ","  ","    "
"18-0034909","0","05/31/2018","13:09:01","744 ","Detector activation, no fire - unintentional      ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","213 ","Elementary school, including kindergarten         ","380     ","  ","SHAWMUT                  ","  ","AVE ",": #12-1641                              ","  ","                         ","  ","    "
"18-0034910","0","05/31/2018","13:10:56","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","06   ","               ","","02118     ","    ","","        ","  ","I93                      ","  ","    ",": @EX-NB I93 AT EXIT 20                 ","  ","                         ","  ","    "
"18-0034911","0","05/31/2018","13:12:49","600 ","Good intent call, Other                           ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","100 ","Assembly, Other                                   ","424     ","  ","CAMBRIDGE                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0034912","0","05/31/2018","13:14:39","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","599 ","Business office                                   ","14-16   ","  ","NEWBURY                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0034916","0","05/31/2018","13:21:09","142 ","Brush or brush-and-grass mixture fire             ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","962 ","Residential street, road or residential driveway  ","50      ","  ","SAINT GERMAIN            ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0034918","0","05/31/2018","13:41:09","522 ","Water or steam leak                               ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","429 ","Multifamily dwelling                              ","607-629 ","  ","PARKER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0034921","0","05/31/2018","13:56:54","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","09   ","RS             ","Roslindale                                        ","02131     ","419 ","1 or 2 family dwelling                            ","8       ","  ","LEE HILL                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0034923","0","05/31/2018","14:02:37","553 ","Public service                                    ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","121     ","  ","TREMONT                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0034925","0","05/31/2018","14:18:35","113 ","Cooking fire, confined to container               ","5.0000","1.0000","04   ","BO             ","Boston                                            ","02215     ","429 ","Multifamily dwelling                              ","231     ","  ","PARK                     ","  ","DR  ","                                        ","  ","                         ","  ","    "
"18-0034926","0","05/31/2018","14:23:57","714 ","Central station, malicious false alarm            ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","37      ","  ","H                        ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0034928","0","05/31/2018","14:32:23","730 ","System malfunction, Other                         ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","429 ","Multifamily dwelling                              ","10      ","  ","BREED                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0034929","0","05/31/2018","14:36:35","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","311 ","24-hour care Nursing homes, 4 or more persons     ","70      ","  ","FULTON                   ","  ","ST  ",": #WYN4295                              ","  ","                         ","  ","    "
"18-0034932","0","05/31/2018","14:59:29","714 ","Central station, malicious false alarm            ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","429 ","Multifamily dwelling                              ","47      ","  ","NAZING                   ","  ","ST  ",": #INS405                               ","  ","                         ","  ","    "
"18-0034935","0","05/31/2018","15:03:58","113 ","Cooking fire, confined to container               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","599 ","Business office                                   ","700     ","  ","ALBANY                   ","  ","ST  ",": #15-1654                              ","  ","                         ","  ","    "
"18-0034937","0","05/31/2018","15:12:30","621 ","Wrong location                                    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","960 ","Street, Other                                     ","        ","  ","BEACON                   ","  ","ST  ","                                        ","  ","CHARLES                  ","  ","ST  "
"18-0034941","0","05/31/2018","15:17:26","553 ","Public service                                    ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","429 ","Multifamily dwelling                              ","54      ","  ","ORLEANS                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0034943","0","05/31/2018","15:23:12","140 ","Natural vegetation fire, Other                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","965 ","Vehicle parking area                              ","700     ","  ","ALBANY                   ","  ","ST  ",": #15-1654                              ","  ","                         ","  ","    "
"18-0034945","0","05/31/2018","15:26:44","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","1309    ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0034948","0","05/31/2018","15:37:24","113 ","Cooking fire, confined to container               ","0.0000","1000.0000","04   ","BO             ","Boston                                            ","02118     ","900 ","Outside or special property, Other                ","774     ","  ","ALBANY                   ","  ","ST  ",": @BPHC-RECOVERY SERVICES-NOT A MEDICAL ","  ","                         ","  ","    "
"18-0034949","0","05/31/2018","15:37:53","621 ","Wrong location                                    ","0.0000","0.0000","01   ","RX             ","Roxbury                                           ","02119     ","900 ","Outside or special property, Other                ","450     ","  ","MELNEA CASS              ","  ","BLVD",": @TROPICAL FOODS - 450 MELNEA CASS BLVD","  ","                         ","  ","    "
"18-0034951","0","05/31/2018","15:39:34","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","    ","","33-A    ","  ","POND                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0034954","0","05/31/2018","15:47:06","553 ","Public service                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","900 ","Outside or special property, Other                ","450     ","  ","MELNEA CASS              ","  ","BLVD","                                        ","  ","                         ","  ","    "
"18-0034955","0","05/31/2018","15:48:55","621 ","Wrong location                                    ","0.0000","0.0000","07   ","               ","","02125     ","    ","","        ","  ","                         ","  ","    ",": EST COLUMBIA RD/CUSHING AVE DO BSTN   ","  ","                         ","  ","    "
"18-0034956","0","05/31/2018","15:52:04","154 ","Dumpster or other outside trash receptacle fire   ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","900 ","Outside or special property, Other                ","9       ","  ","NOTRE DAME               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0034959","0","05/31/2018","16:02:21","600 ","Good intent call, Other                           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02113     ","960 ","Street, Other                                     ","417     ","  ","HANOVER                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0034960","0","05/31/2018","16:03:36","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","900 ","Outside or special property, Other                ","774     ","  ","ALBANY                   ","  ","ST  ",": @BPHC-RECOVERY SERVICES-NOT A MEDICAL ","  ","                         ","  ","    "
"18-0034961","0","05/31/2018","16:08:28","140 ","Natural vegetation fire, Other                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","900 ","Outside or special property, Other                ","40      ","  ","TRAVELER                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0034962","0","05/31/2018","16:09:55","553 ","Public service                                    ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","963 ","Street or road in commercial area                 ","        ","  ","SLEEPER                  ","  ","ST  ","                                        ","  ","SEAPORT                  ","  ","BLVD"
"18-0034963","0","05/31/2018","16:10:01","142 ","Brush or brush-and-grass mixture fire             ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","965 ","Vehicle parking area                              ","529     ","  ","MAIN                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0034965","0","05/31/2018","16:11:01","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","322 ","Alcohol or substance abuse recovery center        ","9       ","  ","NOTRE DAME               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0034966","0","05/31/2018","16:13:51","522 ","Water or steam leak                               ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","419 ","1 or 2 family dwelling                            ","21      ","  ","SCHILLER                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0034971","0","05/31/2018","16:25:20","736 ","CO detector activation due to malfunction         ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","429 ","Multifamily dwelling                              ","10      ","  ","BREED                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0034973","0","05/31/2018","16:28:31","734 ","Heat detector activation due to malfunction       ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","400 ","Residential, Other                                ","1344    ","  ","HYDE PARK                ","  ","AVE ",": #13-3753                              ","  ","                         ","  ","    "
"18-0034974","0","05/31/2018","16:31:46","424 ","Carbon monoxide incident                          ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","10      ","  ","FIDELIS                  ","  ","WAY ","                                        ","  ","                         ","  ","    "
"18-0034975","0","05/31/2018","16:34:00","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","04   ","RX             ","Roxbury                                           ","02118     ","131 ","Church, mosque, synagogue, temple, chapel         ","590     ","  ","SHAWMUT                  ","  ","AVE ",": #WYN1678                              ","  ","                         ","  ","    "
"18-0034977","0","05/31/2018","16:46:00","511 ","Lock-out                                          ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","500 ","Mercantile, business, Other                       ","416     ","  ","WARREN                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0034978","0","05/31/2018","16:48:07","553 ","Public service                                    ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","963 ","Street or road in commercial area                 ","1071    ","  ","SOLDIERS FIELD           ","  ","RD  ",": @CHARLES RIVER CANOE AND KAYAK        ","  ","                         ","  ","    "
"18-0034981","0","05/31/2018","17:00:50","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02111     ","519 ","Food and beverage sales, grocery store            ","15      ","  ","WEST                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0034983","0","05/31/2018","17:04:16","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","9       ","  ","NOTRE DAME               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0034985","0","05/31/2018","17:07:58","600 ","Good intent call, Other                           ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02122     ","900 ","Outside or special property, Other                ","428     ","  ","ADAMS                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0034986","0","05/31/2018","17:20:53","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","429 ","Multifamily dwelling                              ","212     ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0034987","0","05/31/2018","17:28:48","440 ","Electrical  wiring/equipment problem, Other       ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","960 ","Street, Other                                     ","        ","  ","SCHILLER                 ","  ","ST  ","                                        ","  ","HEATH                    ","  ","ST  "
"18-0034988","0","05/31/2018","17:30:15","553 ","Public service                                    ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","344     ","  ","ASHMONT                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0034989","0","05/31/2018","17:37:22","736 ","CO detector activation due to malfunction         ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","419 ","1 or 2 family dwelling                            ","363     ","  ","COREY                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0034990","0","05/31/2018","17:38:02","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","106     ","  ","CHESTER                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0034992","0","05/31/2018","17:43:09","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","    ","","17      ","  ","COURT                    ","  ","ST  ",": @NEW ENGLAND SHELTER FOR VETS - 17 COU","  ","                         ","  ","    "
"18-0034994","0","05/31/2018","17:47:25","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","963 ","Street or road in commercial area                 ","700     ","  ","BOYLSTON                 ","  ","ST  ",": @BPL-BOSTON PUBLIC LIBRARY            ","  ","                         ","  ","    "
"18-0034995","0","05/31/2018","17:51:58","113 ","Cooking fire, confined to container               ","0.0000","0.0000","09   ","RS             ","Roslindale                                        ","02131     ","419 ","1 or 2 family dwelling                            ","25      ","  ","WALTER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0034997","0","05/31/2018","18:03:24","113 ","Cooking fire, confined to container               ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","429 ","Multifamily dwelling                              ","315     ","  ","A                        ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0034998","0","05/31/2018","18:06:55","714 ","Central station, malicious false alarm            ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","519 ","Food and beverage sales, grocery store            ","210     ","  ","BRIGHTON                 ","  ","AVE ",": #INS499                               ","  ","                         ","  ","    "
