"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"18-0041414","0","06/27/2018","15:29:59","411 ","Gasoline or other flammable liquid spill          ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02122     ","965 ","Vehicle parking area                              ","757     ","  ","GALLIVAN                 ","  ","BLVD",": @STAPLES - 757 GALLIVAN BLVD, DO      ","  ","                         ","  ","    "
"18-0041416","0","06/27/2018","15:35:16","151 ","Outside rubbish, trash or waste fire              ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","900 ","Outside or special property, Other                ","1350    ","  ","TREMONT                  ","  ","ST  ",": @COL-RCC-REGGIE LEWIS TRACK & ATHLETIC","  ","                         ","  ","    "
"18-0041419","0","06/27/2018","15:45:57","714 ","Central station, malicious false alarm            ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","460 ","Dormitory-type residence, other                   ","40-50   ","  ","VALLAR                   ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0041420","0","06/27/2018","15:46:44","142 ","Brush or brush-and-grass mixture fire             ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","962 ","Residential street, road or residential driveway  ","174     ","  ","WEBSTER                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041423","0","06/27/2018","15:53:02","621 ","Wrong location                                    ","0.0000","0.0000","06   ","DO             ","Dorchester                                        ","02122     ","960 ","Street, Other                                     ","15      ","  ","ARCADIA                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041424","0","06/27/2018","15:55:37","113 ","Cooking fire, confined to container               ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","429 ","Multifamily dwelling                              ","15      ","  ","ARCADIA                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041425","0","06/27/2018","15:59:13","440 ","Electrical  wiring/equipment problem, Other       ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","962 ","Residential street, road or residential driveway  ","75      ","  ","VOGEL                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041426","0","06/27/2018","16:01:05","600 ","Good intent call, Other                           ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","963 ","Street or road in commercial area                 ","376     ","  ","CHESTNUT HILL            ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0041428","0","06/27/2018","16:07:12","600 ","Good intent call, Other                           ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","592 ","Bank                                              ","618     ","  ","WASHINGTON               ","  ","ST  ",": @BANK OF AMERICA - 618 WASHINGTON ST, ","  ","                         ","  ","    "
"18-0041432","0","06/27/2018","16:16:31","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","    ","","63      ","  ","PARKER HILL              ","  ","AVE ",": @LTC-LANDMARK AT LONGWOOD             ","  ","                         ","  ","    "
"18-0041435","0","06/27/2018","16:24:35","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","06   ","RX             ","Roxbury                                           ","02118     ","    ","","        ","  ","SOUTHAMPTON              ","  ","ST  ","                                        ","  ","TOPEKA                   ","  ","ST  "
"18-0041437","0","06/27/2018","16:29:56","600 ","Good intent call, Other                           ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","429 ","Multifamily dwelling                              ","249     ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041439","0","06/27/2018","16:34:11","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","04   ","RX             ","Roxbury                                           ","02120     ","419 ","1 or 2 family dwelling                            ","46      ","  ","WARWICK                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041440","0","06/27/2018","16:37:17","652 ","Steam, vapor, fog or dust thought to be smoke     ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","962 ","Residential street, road or residential driveway  ","155     ","  ","COTTAGE                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041441","0","06/27/2018","16:46:04","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","    ","","430     ","  ","RIVER                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041442","0","06/27/2018","16:49:03","553 ","Public service                                    ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","900 ","Outside or special property, Other                ","1413    ","  ","DORCHESTER               ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0041443","0","06/27/2018","16:57:25","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","500 ","Mercantile, business, Other                       ","200     ","  ","STATE                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041446","0","06/27/2018","17:15:55","553 ","Public service                                    ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","962 ","Residential street, road or residential driveway  ","        ","  ","BOSTON                   ","  ","ST  ","                                        ","  ","DORCHESTER               ","  ","AVE "
"18-0041448","0","06/27/2018","17:32:48","741 ","Sprinkler activation, no fire - unintentional     ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","439 ","Boarding/rooming house, residential hotels        ","90      ","  ","TREMONT                  ","  ","ST  ",": #17-1263                              ","  ","                         ","  ","    "
"18-0041449","0","06/27/2018","17:33:01","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","    ","","223     ","  ","PARK                     ","  ","DR  ","                                        ","  ","                         ","  ","    "
"18-0041451","0","06/27/2018","17:41:54","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","72-74   ","E ","DEDHAM                   ","  ","ST  ",": #INS561                               ","  ","                         ","  ","    "
"18-0041452","0","06/27/2018","17:44:51","151 ","Outside rubbish, trash or waste fire              ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","951 ","Railroad right-of-way                             ","426     ","  ","WASHINGTON               ","  ","ST  ",": @MBTA STA-DT CR RED                   ","  ","                         ","  ","    "
"18-0041454","0","06/27/2018","17:58:06","400 ","Hazardous condition, Other                        ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","960 ","Street, Other                                     ","6       ","  ","SUNNYSIDE                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041456","0","06/27/2018","18:24:43","551 ","Assist police or other governmental agency        ","0.0000","0.0000","06   ","               ","","00000     ","941 ","Open ocean, sea or tidal waters                   ","        ","  ","111 W THIRD              ","  ","ST  ",": @BOSTON HARBOR - INNER (MYSTIC-TOBIN B","  ","                         ","  ","    "
"18-0041458","0","06/27/2018","18:53:06","113 ","Cooking fire, confined to container               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","429 ","Multifamily dwelling                              ","183     ","  ","BEACON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041459","0","06/27/2018","18:58:03","553 ","Public service                                    ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","400 ","Residential, Other                                ","459     ","  ","WALNUT                   ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0041461","0","06/27/2018","19:06:20","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","201     ","  ","STRATTON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041463","0","06/27/2018","19:19:38","714 ","Central station, malicious false alarm            ","0.0000","0.0000","07   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","860     ","  ","HARRISON                 ","  ","AVE ",": #WYN4868                              ","  ","                         ","  ","    "
"18-0041466","0","06/27/2018","19:45:20","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","429 ","Multifamily dwelling                              ","386     ","  ","COMMONWEALTH             ","  ","AVE ",": #CLM1048                              ","  ","                         ","  ","    "
"18-0041467","0","06/27/2018","19:48:02","746 ","Carbon monoxide detector activation, no CO        ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","419 ","1 or 2 family dwelling                            ","223R    ","  ","PRINCETON                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041468","0","06/27/2018","19:51:22","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","419 ","1 or 2 family dwelling                            ","45      ","  ","FARADAY                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041469","0","06/27/2018","20:01:48","714 ","Central station, malicious false alarm            ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02124     ","419 ","1 or 2 family dwelling                            ","15      ","  ","TONAWANDA                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041471","0","06/27/2018","20:12:50","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","900 ","Outside or special property, Other                ","        ","  ","PARK                     ","  ","DR  ","                                        ","  ","BOYLSTON                 ","  ","ST  "
"18-0041476","0","06/27/2018","20:30:59","553 ","Public service                                    ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","900 ","Outside or special property, Other                ","        ","  ","ALBANY                   ","  ","ST  ","                                        ","  ","NORTHAMPTON              ","  ","ST  "
"18-0041478","0","06/27/2018","20:33:59","140 ","Natural vegetation fire, Other                    ","1000.0000","1000.0000","12   ","MT             ","Mattapan                                          ","02131     ","900 ","Outside or special property, Other                ","723     ","  ","HARVARD                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041479","0","06/27/2018","20:37:11","553 ","Public service                                    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","500 ","Mercantile, business, Other                       ","286     ","  ","CAMBRIDGE                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041481","0","06/27/2018","20:40:06","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","764     ","  ","TREMONT                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041482","0","06/27/2018","20:40:27","652 ","Steam, vapor, fog or dust thought to be smoke     ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","960 ","Street, Other                                     ","384     ","  ","BEECH                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041483","0","06/27/2018","20:44:12","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","171     ","  ","SOUTH                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041487","0","06/27/2018","21:06:46","142 ","Brush or brush-and-grass mixture fire             ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","900 ","Outside or special property, Other                ","30      ","  ","ROCKINGHAM               ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0041488","0","06/27/2018","21:14:52","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","400 ","Residential, Other                                ","252     ","  ","NEWBURY                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041490","0","06/27/2018","21:20:06","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","429 ","Multifamily dwelling                              ","1088    ","  ","BOYLSTON                 ","  ","ST  ",": #WYN3900                              ","  ","                         ","  ","    "
"18-0041491","0","06/27/2018","21:32:58","553 ","Public service                                    ","0.0000","0.0000","04   ","RX             ","Roxbury                                           ","02118     ","960 ","Street, Other                                     ","600     ","  ","SHAWMUT                  ","  ","AVE ",": @CH-SHAWMUT COMMUNITY CHR OF GOD - 600","  ","                         ","  ","    "
"18-0041492","0","06/27/2018","21:37:59","553 ","Public service                                    ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","900 ","Outside or special property, Other                ","        ","  ","RUGGLES                  ","  ","ST  ","                                        ","  ","WASHINGTON               ","  ","ST  "
"18-0041494","0","06/27/2018","21:43:03","621 ","Wrong location                                    ","0.0000","0.0000","12   ","DO             ","Dorchester                                        ","02124     ","963 ","Street or road in commercial area                 ","        ","  ","MORTON                   ","  ","ST  ","                                        ","  ","FAIRMOUNT                ","  ","ST  "
"18-0041500","0","06/27/2018","22:05:33","554 ","Assist invalid                                    ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","419 ","1 or 2 family dwelling                            ","405     ","  ","HUNTINGTON               ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0041501","0","06/27/2018","22:08:37","600 ","Good intent call, Other                           ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","900 ","Outside or special property, Other                ","        ","  ","TALBOT                   ","  ","AVE ","                                        ","  ","NORFOLK                  ","  ","ST  "
"18-0041502","0","06/27/2018","22:10:30","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","1415    ","  ","COMMONWEALTH             ","  ","AVE ",": #WYN2614                              ","  ","                         ","  ","    "
"18-0041508","0","06/27/2018","22:43:41","714 ","Central station, malicious false alarm            ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","549 ","Specialty shop                                    ","15-31   ","  ","ALLERTON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041510","0","06/27/2018","23:06:12","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","400 ","Residential, Other                                ","7       ","  ","ANDERSON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041511","0","06/27/2018","23:17:02","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","07   ","BO             ","Boston                                            ","02118     ","963 ","Street or road in commercial area                 ","860     ","  ","HARRISON                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0041512","0","06/27/2018","23:28:51","600 ","Good intent call, Other                           ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","400 ","Residential, Other                                ","25      ","  ","ROGERS PARK              ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0041514","0","06/27/2018","23:44:06","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","174 ","Rapid transit station                             ","100     ","  ","MASSACHUSETTS            ","  ","AVE ",": #33-159                               ","  ","                         ","  ","    "
"18-0041515","0","06/27/2018","23:51:54","650 ","Steam, Other gas mistaken for smoke, Other        ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","960 ","Street, Other                                     ","9       ","  ","ANDERSON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041516","0","06/27/2018","23:53:15","553 ","Public service                                    ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","960 ","Street, Other                                     ","79      ","  ","FREEPORT                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041518","0","06/27/2018","23:56:16","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","449 ","Hotel/motel, commercial                           ","121     ","  ","BROOKLINE                ","  ","AVE ",": #12-2327                              ","  ","                         ","  ","    "
"18-0041519","0","06/28/2018","00:04:32","142 ","Brush or brush-and-grass mixture fire             ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","900 ","Outside or special property, Other                ","115     ","  ","DEVON                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041522","0","06/28/2018","00:33:22","553 ","Public service                                    ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","15      ","  ","RONAN                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041523","0","06/28/2018","00:50:04","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02122     ","900 ","Outside or special property, Other                ","        ","  ","VICTORY                  ","  ","RD  ","                                        ","  ","RAMP - RT 93 NB TO VICTOR","  ","    "
"18-0041524","0","06/28/2018","00:50:36","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","963 ","Street or road in commercial area                 ","        ","  ","COLUMBUS                 ","  ","AVE ","                                        ","  ","STUART                   ","  ","ST  "
"18-0041525","0","06/28/2018","00:51:00","553 ","Public service                                    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","960 ","Street, Other                                     ","        ","  ","BRATTLE                  ","  ","WAY ","                                        ","  ","CAMBRIDGE                ","  ","ST  "
"18-0041526","0","06/28/2018","00:59:39","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","131 ","Church, mosque, synagogue, temple, chapel         ","67      ","  ","NEWBURY                  ","  ","ST  ",": #15-1539                              ","  ","                         ","  ","    "
"18-0041527","0","06/28/2018","01:03:05","553 ","Public service                                    ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02122     ","960 ","Street, Other                                     ","        ","  ","GALLIVAN                 ","  ","BLVD","                                        ","  ","NEPONSET                 ","  ","AVE "
"18-0041529","0","06/28/2018","01:27:02","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","400 ","Residential, Other                                ","1163    ","  ","BOYLSTON                 ","  ","ST  ",": #AFA5197                              ","  ","                         ","  ","    "
"18-0041530","0","06/28/2018","01:27:48","700 ","False alarm or false call, Other                  ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","429 ","Multifamily dwelling                              ","64      ","  ","PHILLIPS                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041531","0","06/28/2018","01:40:38","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","429 ","Multifamily dwelling                              ","65      ","  ","CALUMET                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041533","0","06/28/2018","01:53:28","740 ","Unintentional transmission of alarm, Other        ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","419 ","1 or 2 family dwelling                            ","31      ","  ","UNION                    ","  ","PARK","                                        ","  ","                         ","  ","    "
"18-0041534","0","06/28/2018","02:21:16","481 ","Attempt to burn                                   ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","10      ","  ","LONG                     ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0041536","0","06/28/2018","02:47:09","553 ","Public service                                    ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","900 ","Outside or special property, Other                ","        ","  ","MASSACHUSETTS            ","  ","AVE ",": alias MASS AVE/MELNEA CASS BLVD RX BST","  ","MELNEA CASS              ","  ","BLVD"
"18-0041537","0","06/28/2018","03:22:00","746 ","Carbon monoxide detector activation, no CO        ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","429 ","Multifamily dwelling                              ","72      ","  ","DEVON                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041540","0","06/28/2018","04:56:13","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02119     ","400 ","Residential, Other                                ","14      ","  ","DIXWELL                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041541","0","06/28/2018","05:18:34","554 ","Assist invalid                                    ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","419 ","1 or 2 family dwelling                            ","91      ","  ","VICTORIA HEIGHTS         ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0041542","0","06/28/2018","05:18:42","143 ","Grass fire                                        ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","900 ","Outside or special property, Other                ","210     ","  ","TALBOT                   ","  ","AVE ",": @MBTA STA-TALBOT AV                   ","  ","                         ","  ","    "
"18-0041544","0","06/28/2018","05:25:01","600 ","Good intent call, Other                           ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","429 ","Multifamily dwelling                              ","12      ","  ","MCLELLAN                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041545","0","06/28/2018","05:32:23","440 ","Electrical  wiring/equipment problem, Other       ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","900 ","Outside or special property, Other                ","98      ","  ","BROOKSIDE                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0041546","0","06/28/2018","05:42:32","553 ","Public service                                    ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","963 ","Street or road in commercial area                 ","157     ","  ","BRIGHTON                 ","  ","AVE ",": @TEDESCHI FOOD SHOPS - 157 BRIGHTON AV","  ","                         ","  ","    "
"18-0041547","0","06/28/2018","05:42:36","553 ","Public service                                    ","0.0000","0.0000","06   ","RX             ","Roxbury                                           ","02118     ","900 ","Outside or special property, Other                ","1010    ","  ","MASSACHUSETTS            ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0041548","0","06/28/2018","06:24:43","553 ","Public service                                    ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","900 ","Outside or special property, Other                ","        ","  ","MASSACHUSETTS            ","  ","AVE ",": alias MASSACHUSETTS AVE/CASS BLVD RX B","  ","MELNEA CASS              ","  ","BLVD"
"18-0041549","0","06/28/2018","06:41:09","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","419 ","1 or 2 family dwelling                            ","6       ","  ","FERN                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041551","0","06/28/2018","07:04:56","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","900 ","Outside or special property, Other                ","160     ","E ","BERKELEY                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041552","0","06/28/2018","07:08:28","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","500 ","Mercantile, business, Other                       ","10      ","  ","SAINT JAMES              ","  ","AVE ",": #14-1538                              ","  ","                         ","  ","    "
"18-0041553","0","06/28/2018","07:24:02","551 ","Assist police or other governmental agency        ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","962 ","Residential street, road or residential driveway  ","45      ","  ","ENGLEWOOD                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0041554","0","06/28/2018","07:27:37","553 ","Public service                                    ","0.0000","0.0000","06   ","RX             ","Roxbury                                           ","02118     ","961 ","Highway or divided highway                        ","        ","  ","GENERAL CASIMIR PULASKI  ","  ","SKWY",": alias MASS AVE CONNECTOR/FRONTAGE RD R","  ","FRONTAGE                 ","  ","RD  "
"18-0041555","0","06/28/2018","07:29:40","553 ","Public service                                    ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","131 ","Church, mosque, synagogue, temple, chapel         ","50      ","  ","SAINT PAULS              ","  ","AVE ",": @DAUGHTERS OF ST PAUL - 50 SAINT PAULS","  ","                         ","  ","    "
"18-0041556","0","06/28/2018","07:30:02","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","600 ","Ind., utility, defense, agriculture, mining, other","95      ","  ","MAGAZINE                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041558","0","06/28/2018","07:35:58","553 ","Public service                                    ","0.0000","0.0000","06   ","RX             ","Roxbury                                           ","02118     ","961 ","Highway or divided highway                        ","        ","  ","GENERAL CASIMIR PULASKI  ","  ","SKWY",": alias MASS AVE CONNECTOR/FRONTAGE RD R","  ","FRONTAGE                 ","  ","RD  "
"18-0041561","0","06/28/2018","07:57:26","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","429 ","Multifamily dwelling                              ","128     ","  ","ADAMS                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041563","0","06/28/2018","08:19:18","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","300 ","Health care, detention, & correction, Other       ","41      ","  ","DIMOCK                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041564","0","06/28/2018","08:26:48","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","429 ","Multifamily dwelling                              ","235     ","  ","PARK                     ","  ","DR  ",": #AFA5123                              ","  ","                         ","  ","    "
"18-0041565","0","06/28/2018","08:28:23","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","900 ","Outside or special property, Other                ","        ","  ","KNEELAND                 ","  ","ST  ","                                        ","  ","STUART                   ","  ","ST  "
"18-0041566","0","06/28/2018","08:45:31","900T","BFD Drill                                         ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","900 ","Outside or special property, Other                ","472     ","  ","CAMBRIDGE                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041567","0","06/28/2018","08:45:44","600 ","Good intent call, Other                           ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","962 ","Residential street, road or residential driveway  ","        ","  ","BELLEVUE                 ","  ","ST  ","                                        ","  ","HAMILTON                 ","  ","ST  "
"18-0041568","0","06/28/2018","08:49:18","553 ","Public service                                    ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","400 ","Residential, Other                                ","307     ","  ","BOWDOIN                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041569","0","06/28/2018","08:54:16","700 ","False alarm or false call, Other                  ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02111     ","400 ","Residential, Other                                ","40-46   ","  ","WINTER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041570","0","06/28/2018","08:57:51","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","519 ","Food and beverage sales, grocery store            ","180     ","  ","CANAL                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041571","0","06/28/2018","09:01:21","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","331 ","Hospital - medical or psychiatric                 ","150     ","S ","HUNTINGTON               ","  ","AVE ",": #14-2382                              ","  ","                         ","  ","    "
"18-0041572","0","06/28/2018","09:08:44","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","06   ","BO             ","Boston                                            ","02110     ","639 ","Communications center                             ","218-230 ","  ","CONGRESS                 ","  ","ST  ",": #PAT5328                              ","  ","                         ","  ","    "
"18-0041573","0","06/28/2018","09:10:06","900T","BFD Drill                                         ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","131 ","Church, mosque, synagogue, temple, chapel         ","1400    ","  ","WASHINGTON               ","  ","ST  ",": @CH-HOLY CROSS CATHEDRAL - 1400 WASHIN","  ","                         ","  ","    "
"18-0041574","0","06/28/2018","09:11:46","160 ","Special outside fire, Other                       ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","215 ","High school/junior high school/middle school      ","655     ","  ","METROPOLITAN             ","  ","AVE ","                                        ","  ","                         ","  ","    "
