"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"18-0070633","0","10/23/2018","09:54:08","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","400 ","Residential, Other                                ","90      ","  ","SAINT BOTOLPH            ","  ","ST  ",": #INS1119                              ","  ","                         ","  ","    "
"18-0070634","0","10/23/2018","09:54:51","621 ","Wrong location                                    ","0.0000","0.0000","04   ","               ","","02115     ","NNN ","None                                              ","        ","  ","I90                      ","E ","    ",": #MTA115                               ","  ","                         ","  ","    "
"18-0070636","0","10/23/2018","10:04:54","552 ","Police matter                                     ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","965 ","Vehicle parking area                              ","115     ","  ","FREEPORT                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0070640","0","10/23/2018","10:19:16","600 ","Good intent call, Other                           ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","419 ","1 or 2 family dwelling                            ","125     ","  ","COREY                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0070642","0","10/23/2018","10:27:14","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","213 ","Elementary school, including kindergarten         ","302     ","  ","WALNUT                   ","  ","AVE ",": #13-2291                              ","  ","                         ","  ","    "
"18-0070644","0","10/23/2018","10:31:03","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","500 ","Mercantile, business, Other                       ","222     ","  ","BERKELEY                 ","  ","ST  ",": #16-1539                              ","  ","                         ","  ","    "
"18-0070645","0","10/23/2018","10:34:24","714 ","Central station, malicious false alarm            ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","419 ","1 or 2 family dwelling                            ","29      ","  ","ROSECLIFF                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0070646","0","10/23/2018","10:42:58","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","900 ","Outside or special property, Other                ","1387    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0070650","0","10/23/2018","11:02:15","551 ","Assist police or other governmental agency        ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","279     ","  ","CENTRE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0070651","0","10/23/2018","11:03:41","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02118     ","    ","","889     ","  ","HARRISON                 ","  ","AVE ",": @ROSIES PLACE - 889 HARRISON AVE, ROXB","  ","                         ","  ","    "
"18-0070652","0","10/23/2018","11:06:30","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02122     ","213 ","Elementary school, including kindergarten         ","1       ","  ","WORRELL                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0070653","0","10/23/2018","11:07:03","553 ","Public service                                    ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","419 ","1 or 2 family dwelling                            ","6       ","  ","MILL                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0070654","0","10/23/2018","11:11:51","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","429 ","Multifamily dwelling                              ","167     ","  ","MARLBOROUGH              ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0070655","0","10/23/2018","11:12:05","413 ","Oil or other combustible liquid spill             ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","529 ","Textile, wearing apparel sales                    ","200     ","  ","BORDER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0070656","0","10/23/2018","11:24:43","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","    ","","63      ","  ","PARKER HILL              ","  ","AVE ",": @LTC-LANDMARK AT LONGWOOD             ","  ","                         ","  ","    "
"18-0070657","0","10/23/2018","11:41:01","550 ","Public service assistance, Other                  ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","15      ","  ","GENE                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0070659","0","10/23/2018","12:22:15","400 ","Hazardous condition, Other                        ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","429 ","Multifamily dwelling                              ","210     ","  ","SEAVER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0070660","0","10/23/2018","12:24:05","652 ","Steam, vapor, fog or dust thought to be smoke     ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","963 ","Street or road in commercial area                 ","2046    ","  ","COLUMBUS                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0070661","0","10/23/2018","12:25:46","445 ","Arcing, shorted electrical equipment              ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","965 ","Vehicle parking area                              ","3065    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0070665","0","10/23/2018","12:32:25","142 ","Brush or brush-and-grass mixture fire             ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","400 ","Residential, Other                                ","20      ","  ","OUTLOOK                  ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0070668","0","10/23/2018","12:59:44","900T","BFD Drill                                         ","0.0000","0.0000","03   ","               ","","02109     ","946 ","Lake, river, stream                               ","        ","  ","BOSTON HARBOR            ","  ","    ","                                        ","  ","                         ","  ","    "
"18-0070669","0","10/23/2018","13:04:52","551 ","Assist police or other governmental agency        ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","960 ","Street, Other                                     ","570     ","  ","WALK HILL                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0070670","0","10/23/2018","13:10:42","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","70      ","  ","GLENVILLE                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0070672","0","10/23/2018","13:13:12","551 ","Assist police or other governmental agency        ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","960 ","Street, Other                                     ","753     ","  ","CUMMINS                  ","  ","HWY ","                                        ","  ","                         ","  ","    "
"18-0070674","0","10/23/2018","13:28:53","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","429 ","Multifamily dwelling                              ","283-285 ","  ","NEWBURY                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0070675","0","10/23/2018","13:41:03","600 ","Good intent call, Other                           ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","429 ","Multifamily dwelling                              ","2       ","  ","MONSIGNOR ALBERT A. JACOB","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0070677","0","10/23/2018","13:54:35","522 ","Water or steam leak                               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","500 ","Mercantile, business, Other                       ","20      ","  ","PARK                     ","  ","PLZ ",": #13-1531                              ","  ","                         ","  ","    "
"18-0070679","0","10/23/2018","14:04:54","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","    ","","174     ","  ","FOREST HILLS             ","  ","ST  ",": @LTC-LAUREL RIDGE REHABILITATION AND N","  ","                         ","  ","    "
"18-0070683","0","10/23/2018","14:27:50","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","331 ","Hospital - medical or psychiatric                 ","725     ","  ","ALBANY                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0070688","0","10/23/2018","14:50:07","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","963 ","Street or road in commercial area                 ","521     ","  ","HUNTINGTON               ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0070689","0","10/23/2018","14:51:09","553 ","Public service                                    ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","500 ","Mercantile, business, Other                       ","612     ","  ","BLUE HILL                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0070692","0","10/23/2018","15:00:44","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","900 ","Outside or special property, Other                ","11      ","  ","BAY STATE                ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0070693","0","10/23/2018","15:01:24","424 ","Carbon monoxide incident                          ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","15      ","  ","VAN WINKLE               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0070694","0","10/23/2018","15:05:05","652 ","Steam, vapor, fog or dust thought to be smoke     ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","963 ","Street or road in commercial area                 ","1447    ","  ","COLUMBUS                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0070695","0","10/23/2018","15:34:01","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","500 ","Mercantile, business, Other                       ","500     ","  ","BOYLSTON                 ","  ","ST  ",": #13-1535                              ","  ","                         ","  ","    "
"18-0070696","0","10/23/2018","15:41:20","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","429 ","Multifamily dwelling                              ","334     ","  ","MASSACHUSETTS            ","  ","AVE ",": @SYMPHONY PLAZA EAST                  ","  ","                         ","  ","    "
"18-0070697","0","10/23/2018","15:42:30","531 ","Smoke or odor removal                             ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","244     ","  ","KELTON                   ","  ","ST  ",": #CLM310                               ","  ","                         ","  ","    "
"18-0070700","0","10/23/2018","16:00:21","500 ","Service Call, other                               ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","12      ","  ","JETTE                    ","  ","CT  ","                                        ","  ","                         ","  ","    "
"18-0070703","0","10/23/2018","16:06:55","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","400 ","Residential, Other                                ","885     ","  ","WASHINGTON               ","  ","ST  ",": @HC-SOUTH COVE COMMUNITY HEALTH CENTER","  ","                         ","  ","    "
"18-0070707","0","10/23/2018","16:35:05","116 ","Fuel burner/boiler malfunction, fire confined     ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","419 ","1 or 2 family dwelling                            ","32      ","  ","DURANT                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0070708","0","10/23/2018","16:36:19","553 ","Public service                                    ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","419 ","1 or 2 family dwelling                            ","5       ","  ","BALSAM                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0070716","0","10/23/2018","16:58:07","700 ","False alarm or false call, Other                  ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","400 ","Residential, Other                                ","200     ","  ","BOYLSTON                 ","  ","ST  ",": #12-153                               ","  ","                         ","  ","    "
"18-0070717","0","10/23/2018","16:59:02","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","500 ","Mercantile, business, Other                       ","39-45   ","  ","NEWBURY                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0070718","0","10/23/2018","17:02:44","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","900 ","Outside or special property, Other                ","700     ","  ","BAKER                    ","  ","ST  ",": @CEM-BAKER ST CEMETERY                ","  ","                         ","  ","    "
"18-0070727","0","10/23/2018","17:39:11","413 ","Oil or other combustible liquid spill             ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","581 ","Department or discount store                      ","200     ","  ","BORDER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0070728","0","10/23/2018","17:39:42","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","429 ","Multifamily dwelling                              ","79      ","  ","ELLINGTON                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0070731","0","10/23/2018","17:40:32","736 ","CO detector activation due to malfunction         ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","89      ","  ","UNION                    ","  ","PARK","                                        ","  ","                         ","  ","    "
"18-0070735","0","10/23/2018","17:46:07","550 ","Public service assistance, Other                  ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","    ","","24      ","  ","YAWKEY                   ","  ","WAY ",": @FENWAY PARK - 24 YAWKEY WAY, BO      ","  ","                         ","  ","    "
"18-0070736","0","10/23/2018","17:47:51","746 ","Carbon monoxide detector activation, no CO        ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","419 ","1 or 2 family dwelling                            ","40      ","  ","NAVARRE                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0070738","0","10/23/2018","18:00:13","731 ","Sprinkler activation due to malfunction           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","557 ","Personal service, including barber & beauty shops ","376     ","  ","BOYLSTON                 ","  ","ST  ",": #WYN3413                              ","  ","                         ","  ","    "
"18-0070739","0","10/23/2018","18:05:13","600 ","Good intent call, Other                           ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","91      ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0070742","0","10/23/2018","18:17:20","113 ","Cooking fire, confined to container               ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02111     ","439 ","Boarding/rooming house, residential hotels        ","8       ","  ","WINTER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0070743","0","10/23/2018","18:19:31","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","331 ","Hospital - medical or psychiatric                 ","35      ","  ","BINNEY                   ","  ","ST  ",": #13-2351                              ","  ","                         ","  ","    "
"18-0070745","0","10/23/2018","18:34:46","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","135     ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0070746","0","10/23/2018","18:35:26","462 ","Aircraft standby                                  ","0.0000","0.0000","01   ","               ","","02128     ","973 ","Aircraft taxiway                                  ","0       ","  ","LOGAN AIRPORT            ","  ","    ",": @LOGAN AIRPORT NORTH GATE             ","  ","                         ","  ","    "
"18-0070750","0","10/23/2018","18:48:02","600 ","Good intent call, Other                           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","419 ","1 or 2 family dwelling                            ","72      ","  ","MOUNT VERNON             ","  ","ST  ",": alias 72 MT VERNON ST BO BSTN         ","  ","                         ","  ","    "
"18-0070751","0","10/23/2018","18:51:10","411 ","Gasoline or other flammable liquid spill          ","0.0000","0.0000","06   ","               ","","02210     ","961 ","Highway or divided highway                        ","        ","  ","RAMP - TO I-93 NORTH     ","  ","    ",": #MTA55                                ","  ","                         ","  ","    "
"18-0070753","0","10/23/2018","18:52:50","442 ","Overheated motor                                  ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","429 ","Multifamily dwelling                              ","72      ","  ","MOUNT VERNON             ","  ","ST  ",": alias 72 MT VERNON ST BO BSTN         ","  ","                         ","  ","    "
"18-0070754","0","10/23/2018","18:54:41","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","314-330 ","W ","SECOND                   ","  ","ST  ",": #13-7161                              ","  ","                         ","  ","    "
"18-0070755","0","10/23/2018","18:56:09","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","    ","","121     ","  ","TREMONT                  ","  ","ST  ",": @MBTA STA-PARK ST                     ","  ","                         ","  ","    "
"18-0070756","0","10/23/2018","18:59:44","814 ","Lightning strike (no fire)                        ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","429 ","Multifamily dwelling                              ","40      ","  ","MONTMORENCI              ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0070760","0","10/23/2018","19:05:22","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","    ","","16      ","  ","EXETER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0070763","0","10/23/2018","19:09:10","600 ","Good intent call, Other                           ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","962 ","Residential street, road or residential driveway  ","699     ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0070765","0","10/23/2018","19:11:35","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","429 ","Multifamily dwelling                              ","285     ","  ","SUMNER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0070767","0","10/23/2018","19:26:12","710 ","Malicious, mischievous false call, Other          ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","419 ","1 or 2 family dwelling                            ","211     ","  ","I                        ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0070768","0","10/23/2018","19:34:46","554 ","Assist invalid                                    ","0.0000","0.0000","04   ","RX             ","Roxbury                                           ","02120     ","429 ","Multifamily dwelling                              ","10      ","  ","HAMMOND                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0070769","0","10/23/2018","19:34:52","746 ","Carbon monoxide detector activation, no CO        ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","419 ","1 or 2 family dwelling                            ","14      ","  ","HAVEY                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0070770","0","10/23/2018","19:39:32","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","429 ","Multifamily dwelling                              ","43      ","  ","CLEMENT                  ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0070773","0","10/23/2018","19:46:03","714 ","Central station, malicious false alarm            ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","599 ","Business office                                   ","343     ","  ","CONGRESS                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0070774","0","10/23/2018","19:59:25","553 ","Public service                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","400 ","Residential, Other                                ","125     ","  ","AMORY                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0070779","0","10/23/2018","20:16:41","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","1486    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0070783","0","10/23/2018","20:56:27","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","        ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","WORCESTER                ","  ","SQ  "
"18-0070784","0","10/23/2018","21:05:14","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","500 ","Mercantile, business, Other                       ","190-200 ","  ","TERMINAL                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0070785","0","10/23/2018","21:25:05","424 ","Carbon monoxide incident                          ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","429 ","Multifamily dwelling                              ","21      ","  ","LYON                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0070786","0","10/23/2018","21:27:59","714 ","Central station, malicious false alarm            ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","161 ","Restaurant or cafeteria                           ","300-302 ","  ","SARATOGA                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0070788","0","10/23/2018","21:33:26","710 ","Malicious, mischievous false call, Other          ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","400 ","Residential, Other                                ","580     ","  ","RIVER                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0070789","0","10/23/2018","21:36:20","553 ","Public service                                    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","400 ","Residential, Other                                ","72      ","  ","MOUNT VERNON             ","  ","ST  ",": alias 72 MT VERNON ST BO BSTN         ","  ","                         ","  ","    "
"18-0070793","0","10/23/2018","21:56:14","511 ","Lock-out                                          ","0.0000","0.0000","07   ","BO             ","Boston                                            ","02118     ","963 ","Street or road in commercial area                 ","35      ","  ","NORTHAMPTON              ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0070794","0","10/23/2018","22:03:19","554 ","Assist invalid                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","429 ","Multifamily dwelling                              ","30      ","  ","GURNEY                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0070798","0","10/23/2018","22:10:09","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","429 ","Multifamily dwelling                              ","109     ","  ","PETERBOROUGH             ","  ","ST  ",": #WYN132                               ","  ","                         ","  ","    "
"18-0070799","0","10/23/2018","22:11:00","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","419 ","1 or 2 family dwelling                            ","89      ","  ","WILLOWWOOD               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0070802","0","10/23/2018","22:14:26","113 ","Cooking fire, confined to container               ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","429 ","Multifamily dwelling                              ","777-779 ","  ","HUNTINGTON               ","  ","AVE ",": #CLM672                               ","  ","                         ","  ","    "
"18-0070805","0","10/23/2018","22:21:57","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02113     ","400 ","Residential, Other                                ","5       ","  ","BAKERS                   ","  ","ALY ","                                        ","  ","                         ","  ","    "
"18-0070809","0","10/23/2018","22:40:19","113 ","Cooking fire, confined to container               ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","400 ","Residential, Other                                ","59      ","  ","ELM HILL                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0070810","0","10/23/2018","22:58:31","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","    ","","330     ","  ","BROOKLINE                ","  ","AVE ",": @BETH ISRAEL DEACONESS MEDICAL CENTER ","  ","                         ","  ","    "
"18-0070811","0","10/23/2018","23:05:57","113 ","Cooking fire, confined to container               ","0.0000","0.0000","08   ","HP             ","Hyde Park                                         ","02126     ","429 ","Multifamily dwelling                              ","4       ","  ","TAMPA                    ","  ","ST  ",": #CLM372                               ","  ","                         ","  ","    "
"18-0070812","0","10/23/2018","23:10:16","700 ","False alarm or false call, Other                  ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","500 ","Mercantile, business, Other                       ","1213    ","  ","VFW                      ","  ","PKWY",": @HOME DEPOT - 1213 VFW PKWY, WR       ","  ","                         ","  ","    "
"18-0070815","0","10/23/2018","23:41:51","113 ","Cooking fire, confined to container               ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","1409    ","  ","COMMONWEALTH             ","  ","AVE ",": #WYN2533                              ","  ","                         ","  ","    "
"18-0070816","0","10/23/2018","23:44:27","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","429 ","Multifamily dwelling                              ","109     ","  ","PETERBOROUGH             ","  ","ST  ",": #WYN132                               ","  ","                         ","  ","    "
"18-0070818","0","10/24/2018","00:03:35","462 ","Aircraft standby                                  ","0.0000","0.0000","01   ","               ","","02128     ","972 ","Aircraft runway                                   ","        ","  ","PRESCOTT                 ","  ","ST  ",": @LOGAN AIRPORT NORTH GATE             ","  ","                         ","  ","    "
"18-0070819","0","10/24/2018","00:14:02","711 ","Municipal alarm system, malicious false alarm     ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","962 ","Residential street, road or residential driveway  ","        ","  ","HARBOR VIEW              ","  ","ST  ",": #1843                                 ","  ","SYDNEY                   ","  ","ST  "
"18-0070821","0","10/24/2018","00:28:30","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","419 ","1 or 2 family dwelling                            ","134     ","  ","HIGH                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0070824","0","10/24/2018","00:34:59","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02111     ","400 ","Residential, Other                                ","660     ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0070825","0","10/24/2018","00:41:06","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","419 ","1 or 2 family dwelling                            ","127     ","  ","PINCKNEY                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0070827","0","10/24/2018","00:56:20","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","951 ","Railroad right-of-way                             ","1       ","  ","STATE                    ","  ","ST  ",": #33-1271                              ","  ","                         ","  ","    "
"18-0070828","0","10/24/2018","00:57:33","700 ","False alarm or false call, Other                  ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","400 ","Residential, Other                                ","1       ","  ","LONGFELLOW               ","  ","PL  ","                                        ","  ","                         ","  ","    "
"18-0070829","0","10/24/2018","01:08:49","736 ","CO detector activation due to malfunction         ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","2001    ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0070830","0","10/24/2018","01:15:00","112 ","Fires in structure other than in a building       ","20000.0000","5000.0000","04   ","BO             ","Boston                                            ","02116     ","439 ","Boarding/rooming house, residential hotels        ","275     ","  ","TREMONT                  ","  ","ST  ",": #16-1515                              ","  ","                         ","  ","    "
"18-0070831","0","10/24/2018","01:55:40","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","400 ","Residential, Other                                ","10      ","  ","LOUISBURG                ","  ","SQ  ","                                        ","  ","                         ","  ","    "
"18-0070832","0","10/24/2018","02:25:07","553 ","Public service                                    ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","419 ","1 or 2 family dwelling                            ","41      ","  ","ARBORWAY                 ","  ","    ","                                        ","  ","                         ","  ","    "
"18-0070833","0","10/24/2018","02:27:24","554 ","Assist invalid                                    ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","429 ","Multifamily dwelling                              ","20      ","  ","CHERITON                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
