"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"18-0063302","0","09/23/2018","10:40:40","652 ","Steam, vapor, fog or dust thought to be smoke     ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","400 ","Residential, Other                                ","41      ","  ","RUGGLES                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0063303","0","09/23/2018","10:41:38","500 ","Service Call, other                               ","0.0000","0.0000","06   ","BO             ","Boston                                            ","02110     ","963 ","Street or road in commercial area                 ","473     ","  ","ATLANTIC                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0063304","0","09/23/2018","10:41:51","746 ","Carbon monoxide detector activation, no CO        ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","10      ","  ","LOURDES                  ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0063305","0","09/23/2018","10:46:51","554 ","Assist invalid                                    ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","419 ","1 or 2 family dwelling                            ","93      ","  ","N                        ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0063306","0","09/23/2018","10:47:29","113 ","Cooking fire, confined to container               ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","131 ","Church, mosque, synagogue, temple, chapel         ","1       ","  ","ROANOKE                  ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0063307","0","09/23/2018","10:53:17","900T","BFD Drill                                         ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","963 ","Street or road in commercial area                 ","95      ","  ","BLOSSOM                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0063308","0","09/23/2018","11:12:31","713 ","Telephone, malicious false alarm                  ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","311 ","24-hour care Nursing homes, 4 or more persons     ","70      ","  ","FULTON                   ","  ","ST  ",": @LTC-NORTH END REHABILITATION AND NURS","  ","                         ","  ","    "
"18-0063309","0","09/23/2018","11:13:28","552 ","Police matter                                     ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","900 ","Outside or special property, Other                ","3345    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0063312","0","09/23/2018","11:27:51","553 ","Public service                                    ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","400 ","Residential, Other                                ","152     ","  ","H                        ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0063313","0","09/23/2018","11:29:33","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","04   ","RX             ","Roxbury                                           ","02118     ","    ","","604     ","  ","COLUMBUS                 ","  ","AVE ",": @DARRYLS CORNER BAR - 604 COLUMBUS AVE","  ","                         ","  ","    "
"18-0063315","0","09/23/2018","11:42:53","553 ","Public service                                    ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02118     ","965 ","Vehicle parking area                              ","874     ","  ","HARRISON                 ","  ","AVE ",": @CVS/PHARMACY -  874 HARRISON AV, BO  ","  ","                         ","  ","    "
"18-0063316","0","09/23/2018","11:48:09","600 ","Good intent call, Other                           ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","429 ","Multifamily dwelling                              ","9       ","  ","CARNEY                   ","  ","CT  ","                                        ","  ","                         ","  ","    "
"18-0063317","0","09/23/2018","11:50:24","714 ","Central station, malicious false alarm            ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","24      ","  ","WALNUT                   ","  ","PARK",": #AFA6548                              ","  ","                         ","  ","    "
"18-0063318","0","09/23/2018","11:54:28","552 ","Police matter                                     ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","400 ","Residential, Other                                ","18      ","  ","GREENHEYS                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0063319","0","09/23/2018","11:55:52","553 ","Public service                                    ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","400 ","Residential, Other                                ","49      ","  ","NORFOLK                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0063320","0","09/23/2018","11:56:13","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","               ","","02116     ","961 ","Highway or divided highway                        ","        ","  ","RAMP - RT 90 EB TO HUNTIN","  ","    ",": #9116                                 ","  ","                         ","  ","    "
"18-0063321","0","09/23/2018","11:57:29","600 ","Good intent call, Other                           ","0.0000","0.0000","12   ","JP             ","Jamaica Plain                                     ","02130     ","131 ","Church, mosque, synagogue, temple, chapel         ","38      ","  ","WALK HILL                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0063323","0","09/23/2018","12:06:13","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","7       ","  ","BYNNER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0063324","0","09/23/2018","12:11:59","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02111     ","161 ","Restaurant or cafeteria                           ","9       ","  ","EAST                     ","  ","ST  ",": @O YA RESTAURANT - 9 EAST ST, BOSTON  ","  ","                         ","  ","    "
"18-0063325","0","09/23/2018","12:13:31","151 ","Outside rubbish, trash or waste fire              ","0.0000","0.0000","04   ","RX             ","Roxbury                                           ","02120     ","960 ","Street, Other                                     ","        ","  ","BALL                     ","  ","ST  ","                                        ","  ","SHAWMUT                  ","  ","AVE "
"18-0063326","0","09/23/2018","12:18:19","600 ","Good intent call, Other                           ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","900 ","Outside or special property, Other                ","        ","  ","BAKER                    ","  ","ST  ","                                        ","  ","VFW                      ","  ","PKWY"
"18-0063327","0","09/23/2018","12:20:21","600 ","Good intent call, Other                           ","0.0000","0.0000","03   ","               ","","00000     ","900 ","Outside or special property, Other                ","50      ","  ","BATTERY                  ","  ","ST  ",": @BOSTON HARBOR - INNER (MYSTIC-TOBIN B","  ","                         ","  ","    "
"18-0063328","0","09/23/2018","12:37:50","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","900 ","Outside or special property, Other                ","        ","  ","IPSWICH                  ","  ","ST  ","                                        ","  ","CHARLESGATE              ","  ","    "
"18-0063329","0","09/23/2018","12:39:51","553 ","Public service                                    ","0.0000","0.0000","12   ","JP             ","Jamaica Plain                                     ","02130     ","000 ","Property Use, Other                               ","        ","  ","ORCHARDHILL              ","  ","RD  ",": alias ORCHARD HILL/ARBORWAY           ","  ","ARBORWAY                 ","  ","    "
"18-0063331","0","09/23/2018","12:43:36","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","400 ","Residential, Other                                ","9       ","  ","ALBEMARLE                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0063334","0","09/23/2018","12:47:32","600 ","Good intent call, Other                           ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","296     ","  ","K                        ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0063335","0","09/23/2018","12:54:17","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02199     ","429 ","Multifamily dwelling                              ","770     ","  ","BOYLSTON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0063337","0","09/23/2018","12:56:23","553 ","Public service                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","429 ","Multifamily dwelling                              ","835     ","  ","HUNTINGTON               ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0063338","0","09/23/2018","12:58:23","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","191     ","  ","K                        ","  ","ST  ",": #WYN261                               ","  ","                         ","  ","    "
"18-0063339","0","09/23/2018","13:00:42","113 ","Cooking fire, confined to container               ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","1391    ","  ","COMMONWEALTH             ","  ","AVE ",": #AFA2176                              ","  ","                         ","  ","    "
"18-0063340","0","09/23/2018","13:01:49","411 ","Gasoline or other flammable liquid spill          ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","900 ","Outside or special property, Other                ","201     ","  ","CAMBRIDGE                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0063341","0","09/23/2018","13:02:33","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","429 ","Multifamily dwelling                              ","1460-147","  ","DORCHESTER               ","  ","AVE ",": #INS1032                              ","  ","                         ","  ","    "
"18-0063342","0","09/23/2018","13:11:56","653 ","Smoke from barbecue, tar kettle                   ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","27      ","  ","EGREMONT                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0063343","0","09/23/2018","13:13:56","740 ","Unintentional transmission of alarm, Other        ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","131 ","Church, mosque, synagogue, temple, chapel         ","30      ","  ","BRIMMER                  ","  ","ST  ",": @CH-CHURCH OF THE ADVENT - 30 BRIMMER ","  ","                         ","  ","    "
"18-0063344","0","09/23/2018","13:19:50","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","80      ","  ","AMES                     ","  ","ST  ",": #17-3517                              ","  ","                         ","  ","    "
"18-0063346","0","09/23/2018","13:26:49","113 ","Cooking fire, confined to container               ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","400 ","Residential, Other                                ","260     ","  ","SEAVER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0063347","0","09/23/2018","13:29:17","424 ","Carbon monoxide incident                          ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","32-34   ","  ","FIDELIS                  ","  ","WAY ","                                        ","  ","                         ","  ","    "
"18-0063348","0","09/23/2018","13:30:36","553 ","Public service                                    ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","900 ","Outside or special property, Other                ","2000    ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0063349","0","09/23/2018","13:31:06","113 ","Cooking fire, confined to container               ","0.0000","50.0000","06   ","SB             ","South Boston                                      ","02127     ","400 ","Residential, Other                                ","120     ","  ","L                        ","  ","ST  ",": @BHA-MSGR POWERS                      ","  ","                         ","  ","    "
"18-0063350","0","09/23/2018","13:37:27","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","160 ","Eating, drinking places, other                    ","333     ","  ","COLUMBUS                 ","  ","AVE ",": #INS104                               ","  ","                         ","  ","    "
"18-0063352","0","09/23/2018","14:19:13","732 ","Extinguishing system activation due to malfunction","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","400 ","Residential, Other                                ","1320-133","  ","BOYLSTON                 ","  ","ST  ",": #CLM432                               ","  ","                         ","  ","    "
"18-0063354","0","09/23/2018","14:30:03","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","900 ","Outside or special property, Other                ","330     ","  ","DARTMOUTH                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0063355","0","09/23/2018","14:34:34","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","400 ","Residential, Other                                ","24      ","  ","JAMES O'NEILL            ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0063357","0","09/23/2018","14:43:37","600 ","Good intent call, Other                           ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","960 ","Street, Other                                     ","        ","W ","BROADWAY                 ","  ","    ",": alias W BROADWAY/E BROADWAY SB BSTN   ","E ","BROADWAY                 ","  ","    "
"18-0063358","0","09/23/2018","14:50:51","600 ","Good intent call, Other                           ","0.0000","0.0000","06   ","               ","","02118     ","961 ","Highway or divided highway                        ","        ","  ","exit 20                  ","  ","    ",": @EX-NB I93 SO EXIT 20                 ","  ","                         ","  ","    "
"18-0063359","0","09/23/2018","14:51:51","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","400 ","Residential, Other                                ","24      ","  ","JAMES O'NEILL            ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0063363","0","09/23/2018","14:58:05","113 ","Cooking fire, confined to container               ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","429 ","Multifamily dwelling                              ","31      ","  ","BUSINESS                 ","  ","TER ","                                        ","  ","                         ","  ","    "
"18-0063364","0","09/23/2018","14:58:27","552 ","Police matter                                     ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","900 ","Outside or special property, Other                ","        ","  ","DARTMOUTH                ","  ","ST  ","                                        ","  ","BEACON                   ","  ","ST  "
"18-0063365","0","09/23/2018","14:59:57","113 ","Cooking fire, confined to container               ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","109     ","  ","MOUNT PLEASANT           ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0063367","0","09/23/2018","15:08:03","553 ","Public service                                    ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","400 ","Residential, Other                                ","320     ","  ","WASHINGTON               ","  ","ST  ",":2                                      ","  ","                         ","  ","    "
"18-0063368","0","09/23/2018","15:09:10","553 ","Public service                                    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","960 ","Street, Other                                     ","9       ","S ","RUSSELL                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0063369","0","09/23/2018","15:11:21","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02111     ","900 ","Outside or special property, Other                ","137     ","  ","SOUTH                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0063371","0","09/23/2018","15:13:20","600 ","Good intent call, Other                           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","900 ","Outside or special property, Other                ","1       ","  ","SCIENCE                  ","  ","PARK",": @MUS-MUSEUM OF SCIENCE - 1 SCIENCE PAR","  ","                         ","  ","    "
"18-0063372","0","09/23/2018","15:18:51","113 ","Cooking fire, confined to container               ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","400 ","Residential, Other                                ","24      ","  ","SONOMA                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0063373","0","09/23/2018","15:21:36","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","500 ","Mercantile, business, Other                       ","345     ","  ","HARRISON                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0063376","0","09/23/2018","15:29:38","553 ","Public service                                    ","0.0000","0.0000","06   ","RX             ","Roxbury                                           ","02118     ","963 ","Street or road in commercial area                 ","        ","  ","MASSACHUSETTS            ","  ","AVE ",": alias MASS AVE/PULASKI SKWY RX BSTN   ","  ","GENERAL CASIMIR PULASKI  ","  ","SKWY"
"18-0063377","0","09/23/2018","15:30:07","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","963 ","Street or road in commercial area                 ","122     ","  ","CHARLES                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0063379","0","09/23/2018","15:46:03","400 ","Hazardous condition, Other                        ","0.0000","0.0000","09   ","RS             ","Roslindale                                        ","02131     ","419 ","1 or 2 family dwelling                            ","25      ","  ","BASTO                    ","  ","TER ","                                        ","  ","                         ","  ","    "
"18-0063380","0","09/23/2018","15:47:51","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","161 ","Restaurant or cafeteria                           ","100     ","  ","ARLINGTON                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0063381","0","09/23/2018","15:48:50","113 ","Cooking fire, confined to container               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","460 ","Dormitory-type residence, other                   ","50      ","  ","BUSWELL                  ","  ","ST  ",": #BU351                                ","  ","                         ","  ","    "
"18-0063382","0","09/23/2018","15:49:56","151 ","Outside rubbish, trash or waste fire              ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","900 ","Outside or special property, Other                ","        ","  ","HAVELOCK                 ","  ","ST  ","                                        ","  ","BLUE HILL                ","  ","AVE "
"18-0063383","0","09/23/2018","15:54:39","600 ","Good intent call, Other                           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","174 ","Rapid transit station                             ","426     ","  ","WASHINGTON               ","  ","ST  ",": @MBTA STA-DT CR RED                   ","  ","                         ","  ","    "
"18-0063384","0","09/23/2018","15:54:58","714 ","Central station, malicious false alarm            ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","311 ","24-hour care Nursing homes, 4 or more persons     ","44      ","  ","MOSELEY                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0063386","0","09/23/2018","16:03:51","600 ","Good intent call, Other                           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","900 ","Outside or special property, Other                ","200     ","  ","CHARLES                  ","  ","ST  ",": @MBTA STA-CHARLES                     ","  ","                         ","  ","    "
"18-0063390","0","09/23/2018","16:42:17","600 ","Good intent call, Other                           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","900 ","Outside or special property, Other                ","325     ","  ","CAMBRIDGE                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0063391","0","09/23/2018","16:58:45","511 ","Lock-out                                          ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","429 ","Multifamily dwelling                              ","291     ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0063393","0","09/23/2018","17:04:21","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","400 ","Residential, Other                                ","65      ","  ","MARTHA                   ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0063394","0","09/23/2018","17:11:55","111 ","Building fire                                     ","5000.0000","1000.0000","08   ","DO             ","Dorchester                                        ","02124     ","419 ","1 or 2 family dwelling                            ","        ","  ","CARRUTH                  ","  ","ST  ","                                        ","  ","ELMER                    ","  ","RD  "
"18-0063397","0","09/23/2018","17:28:32","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","900 ","Outside or special property, Other                ","204-216 ","  ","MASSACHUSETTS            ","  ","AVE ",": @CH-CHRISTIAN SCIENCE MONITOR - 210 MA","  ","                         ","  ","    "
"18-0063398","0","09/23/2018","17:31:21","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","25      ","  ","BROWNING                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0063403","0","09/23/2018","18:00:50","714 ","Central station, malicious false alarm            ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","429 ","Multifamily dwelling                              ","119     ","  ","SUMNER                   ","  ","ST  ",": #WYN4317                              ","  ","                         ","  ","    "
"18-0063404","0","09/23/2018","18:02:48","714 ","Central station, malicious false alarm            ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","500 ","Mercantile, business, Other                       ","11      ","  ","HUMPHREYS                ","  ","ST  ",": #CLM933                               ","  ","                         ","  ","    "
"18-0063406","0","09/23/2018","18:12:06","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","429 ","Multifamily dwelling                              ","10-20   ","  ","MCGREEVEY                ","  ","WAY ","                                        ","  ","                         ","  ","    "
"18-0063407","0","09/23/2018","18:14:17","553 ","Public service                                    ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","960 ","Street, Other                                     ","45      ","  ","STOUGHTON                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0063408","0","09/23/2018","18:15:40","600 ","Good intent call, Other                           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02113     ","000 ","Property Use, Other                               ","130     ","  ","ENDICOTT                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0063412","0","09/23/2018","18:43:04","113 ","Cooking fire, confined to container               ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","44      ","  ","BELLEVUE                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0063414","0","09/23/2018","18:44:49","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02113     ","429 ","Multifamily dwelling                              ","220     ","  ","HANOVER                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0063415","0","09/23/2018","18:47:08","553 ","Public service                                    ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02215     ","200 ","Educational, Other                                ","925     ","  ","COMMONWEALTH             ","  ","AVE ",": @AGGANIS ARENA AT BOSTON UNIV - 925 CO","  ","                         ","  ","    "
"18-0063416","0","09/23/2018","18:48:31","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","419 ","1 or 2 family dwelling                            ","10A     ","  ","ROWE                     ","  ","CT  ","                                        ","  ","                         ","  ","    "
"18-0063417","0","09/23/2018","18:52:54","746 ","Carbon monoxide detector activation, no CO        ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","419 ","1 or 2 family dwelling                            ","28      ","  ","KITTREDGE                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0063418","0","09/23/2018","18:53:31","714 ","Central station, malicious false alarm            ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","592 ","Bank                                              ","        ","  ","DUDLEY                   ","  ","ST  ","                                        ","  ","WASHINGTON               ","  ","ST  "
"18-0063419","0","09/23/2018","18:54:39","600 ","Good intent call, Other                           ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","900 ","Outside or special property, Other                ","23      ","  ","BLUE HILL                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0063420","0","09/23/2018","18:54:46","553 ","Public service                                    ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","20      ","  ","WASHINGTON               ","  ","ST  ",": @BHA-PATRICIA WHITE                   ","  ","                         ","  ","    "
"18-0063421","0","09/23/2018","18:58:40","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","346     ","  ","FANEUIL                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0063423","0","09/23/2018","19:16:32","553 ","Public service                                    ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","419 ","1 or 2 family dwelling                            ","21      ","  ","LAMSON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0063424","0","09/23/2018","19:18:07","553 ","Public service                                    ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","519 ","Food and beverage sales, grocery store            ","280     ","W ","BROADWAY                 ","  ","    ","                                        ","  ","                         ","  ","    "
"18-0063425","0","09/23/2018","19:21:15","553 ","Public service                                    ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","419 ","1 or 2 family dwelling                            ","16      ","  ","CARRUTH                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0063427","0","09/23/2018","19:21:50","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","53      ","  ","ASPINWALL                ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0063428","0","09/23/2018","19:33:18","554 ","Assist invalid                                    ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","400 ","Residential, Other                                ","93      ","  ","N                        ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0063429","0","09/23/2018","19:43:21","554 ","Assist invalid                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","    ","","125     ","  ","AMORY                    ","  ","ST  ",": @BHA-AMORY STREET                     ","  ","                         ","  ","    "
"18-0063430","0","09/23/2018","19:49:16","711 ","Municipal alarm system, malicious false alarm     ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","962 ","Residential street, road or residential driveway  ","        ","  ","MOUNT PLEASANT           ","  ","AVE ",": #2135                                 ","  ","VINE                     ","  ","ST  "
"18-0063431","0","09/23/2018","19:50:54","600 ","Good intent call, Other                           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","900 ","Outside or special property, Other                ","        ","  ","JOY                      ","  ","ST  ","                                        ","  ","CAMBRIDGE                ","  ","ST  "
"18-0063432","0","09/23/2018","19:56:10","740 ","Unintentional transmission of alarm, Other        ","0.0000","0.0000","04   ","RX             ","Roxbury                                           ","02120     ","460 ","Dormitory-type residence, other                   ","22      ","  ","HAMMOND                  ","  ","ST  ",": #CLM246                               ","  ","                         ","  ","    "
"18-0063433","0","09/23/2018","19:57:53","714 ","Central station, malicious false alarm            ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","143 ","Yacht Club                                        ","61      ","  ","BAYSWATER                ","  ","ST  ",": @ORIENT HEIGHTS YACHT CLUB - 61 BAYSWA","  ","                         ","  ","    "
"18-0063436","0","09/23/2018","20:19:49","113 ","Cooking fire, confined to container               ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","431     ","  ","FANEUIL                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0063437","0","09/23/2018","20:34:54","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","400 ","Residential, Other                                ","12      ","  ","SCHILLER                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0063439","0","09/23/2018","20:38:45","554 ","Assist invalid                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","429 ","Multifamily dwelling                              ","80      ","  ","PETERBOROUGH             ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0063443","0","09/23/2018","20:54:08","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","900 ","Outside or special property, Other                ","209     ","  ","COLUMBUS                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0063445","0","09/23/2018","20:58:56","736 ","CO detector activation due to malfunction         ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","1872    ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0063446","0","09/23/2018","21:00:17","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","161 ","Restaurant or cafeteria                           ","281     ","  ","DARTMOUTH                ","  ","ST  ","                                        ","  ","                         ","  ","    "
