"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"18-0048674","0","07/27/2018","10:07:34","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","04   ","BO             ","Boston                                            ","02199     ","599 ","Business office                                   ","85-105  ","  ","HUNTINGTON               ","  ","AVE ",": #12-1562                              ","  ","                         ","  ","    "
"18-0048675","0","07/27/2018","10:09:57","746 ","Carbon monoxide detector activation, no CO        ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","400 ","Residential, Other                                ","18      ","  ","CHERITON                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0048678","0","07/27/2018","10:18:39","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","    ","","1190    ","  ","VFW                      ","  ","PKWY",": @LTC-ROSCOMMON ON THE PARKWAY EXTENDED","  ","                         ","  ","    "
"18-0048680","0","07/27/2018","10:26:41","621 ","Wrong location                                    ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","NNN ","None                                              ","63-101  ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0048681","0","07/27/2018","10:28:14","714 ","Central station, malicious false alarm            ","0.0000","0.0000","06   ","RX             ","Roxbury                                           ","02118     ","519 ","Food and beverage sales, grocery store            ","870     ","  ","MASSACHUSETTS            ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0048683","0","07/27/2018","10:31:20","900T","BFD Drill                                         ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","965 ","Vehicle parking area                              ","500     ","  ","ALBANY                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0048684","0","07/27/2018","10:37:30","600 ","Good intent call, Other                           ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","600 ","Ind., utility, defense, agriculture, mining, other","53-101  ","  ","SPRAGUE                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0048685","0","07/27/2018","10:51:02","900 ","Special type of incident, Other                   ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","937 ","Beach                                             ","165     ","  ","WILLIAM J DAY            ","  ","BLVD",": @BEACH-CARSON BEACH - 165 DAY BLVD, SB","  ","                         ","  ","    "
"18-0048686","0","07/27/2018","10:53:18","714 ","Central station, malicious false alarm            ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","429 ","Multifamily dwelling                              ","109     ","  ","HOMESTEAD                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0048687","0","07/27/2018","10:59:02","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","1404    ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0048689","0","07/27/2018","11:14:00","551 ","Assist police or other governmental agency        ","0.0000","0.0000","03   ","               ","","02109     ","941 ","Open ocean, sea or tidal waters                   ","        ","  ","BOSTON HARBOR            ","  ","    ","                                        ","  ","                         ","  ","    "
"18-0048690","0","07/27/2018","11:16:48","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","06   ","RX             ","Roxbury                                           ","02118     ","    ","","        ","  ","MASSACHUSETTS            ","  ","AVE ","                                        ","  ","SOUTHAMPTON              ","  ","ST  "
"18-0048691","0","07/27/2018","11:20:26","740 ","Unintentional transmission of alarm, Other        ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","429 ","Multifamily dwelling                              ","32-38   ","  ","MCGREEVEY                ","  ","WAY ",": #PAT5320                              ","  ","                         ","  ","    "
"18-0048692","0","07/27/2018","11:20:57","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","12   ","JP             ","Jamaica Plain                                     ","02130     ","599 ","Business office                                   ","3708-371","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0048696","0","07/27/2018","11:53:54","714 ","Central station, malicious false alarm            ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","24      ","  ","WALNUT                   ","  ","PARK",": #AFA6548                              ","  ","                         ","  ","    "
"18-0048698","0","07/27/2018","11:59:02","131 ","Passenger vehicle fire                            ","2500.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","963 ","Street or road in commercial area                 ","995     ","  ","BLUE HILL                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0048701","0","07/27/2018","12:13:58","600 ","Good intent call, Other                           ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","419 ","1 or 2 family dwelling                            ","26      ","  ","ROSEMARY                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0048702","0","07/27/2018","12:21:18","900A","FIU activity  (not covered by other inc types)    ","0.0000","0.0000","06   ","RX             ","Roxbury                                           ","02118     ","599 ","Business office                                   ","920     ","  ","MASSACHUSETTS            ","  ","AVE ",": @BOSTON FIRE ARSON BUILDING           ","  ","                         ","  ","    "
"18-0048703","0","07/27/2018","12:27:46","553 ","Public service                                    ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","900 ","Outside or special property, Other                ","430     ","W ","BROADWAY                 ","  ","    ","                                        ","  ","                         ","  ","    "
"18-0048704","0","07/27/2018","12:30:09","714 ","Central station, malicious false alarm            ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","599 ","Business office                                   ","173     ","  ","BRIGHTON                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0048705","0","07/27/2018","12:30:54","510 ","Person in distress, Other                         ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","952 ","Railroad yard                                     ","160     ","  ","GENEVA                   ","  ","AVE ",": @MBTA STA-4 CORNERS/GENEVA            ","  ","                         ","  ","    "
"18-0048707","0","07/27/2018","12:38:17","553 ","Public service                                    ","0.0000","0.0000","06   ","DO             ","Dorchester                                        ","02125     ","962 ","Residential street, road or residential driveway  ","99      ","  ","BOSTON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0048708","0","07/27/2018","12:42:57","600 ","Good intent call, Other                           ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","900 ","Outside or special property, Other                ","        ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","TIP TOP                  ","  ","ST  "
"18-0048709","0","07/27/2018","12:44:37","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","331 ","Hospital - medical or psychiatric                 ","840     ","  ","HARRISON                 ","  ","AVE ",": @HOSP-BMCH INPATIEN                   ","  ","                         ","  ","    "
"18-0048710","0","07/27/2018","12:49:23","444 ","Power line down                                   ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02126     ","963 ","Street or road in commercial area                 ","        ","  ","MORTON                   ","  ","ST  ","                                        ","  ","HAVELOCK                 ","  ","ST  "
"18-0048711","0","07/27/2018","12:58:10","400 ","Hazardous condition, Other                        ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","963 ","Street or road in commercial area                 ","        ","  ","BOYLSTON                 ","  ","ST  ","                                        ","  ","DARTMOUTH                ","  ","ST  "
"18-0048712","0","07/27/2018","12:58:56","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","RX             ","Roxbury                                           ","02120     ","429 ","Multifamily dwelling                              ","22      ","  ","HAMMOND                  ","  ","ST  ",": #CLM246                               ","  ","                         ","  ","    "
"18-0048713","0","07/27/2018","12:59:54","700 ","False alarm or false call, Other                  ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","962 ","Residential street, road or residential driveway  ","10      ","  ","GREYLOCK                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0048714","0","07/27/2018","13:07:01","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02467     ","429 ","Multifamily dwelling                              ","50-56   ","  ","BROADLAWN                ","  ","PARK","                                        ","  ","                         ","  ","    "
"18-0048716","0","07/27/2018","13:12:18","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02111     ","    ","","56      ","  ","CHAUNCY                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0048718","0","07/27/2018","13:18:21","600 ","Good intent call, Other                           ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","962 ","Residential street, road or residential driveway  ","88      ","  ","SEAVERNS                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0048719","0","07/27/2018","13:19:06","411 ","Gasoline or other flammable liquid spill          ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","965 ","Vehicle parking area                              ","153     ","  ","GREEN                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0048720","0","07/27/2018","13:23:04","553 ","Public service                                    ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","960 ","Street, Other                                     ","        ","  ","BLUE HILL                ","  ","AVE ","                                        ","W ","COTTAGE                  ","  ","ST  "
"18-0048722","0","07/27/2018","13:23:38","653 ","Smoke from barbecue, tar kettle                   ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","1822    ","  ","COLUMBUS                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0048723","0","07/27/2018","13:23:48","600 ","Good intent call, Other                           ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","519 ","Food and beverage sales, grocery store            ","18      ","  ","CHERITON                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0048724","0","07/27/2018","13:29:24","554 ","Assist invalid                                    ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","429 ","Multifamily dwelling                              ","61      ","  ","GRANGER                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0048726","0","07/27/2018","13:30:39","510 ","Person in distress, Other                         ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","941 ","Open ocean, sea or tidal waters                   ","50      ","  ","BATTERY                  ","  ","ST  ",": @BFD MARINE UNIT 1 & 2                ","  ","                         ","  ","    "
"18-0048727","0","07/27/2018","13:33:38","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","03   ","BO             ","Boston                                            ","02113     ","500 ","Mercantile, business, Other                       ","134     ","  ","SALEM                    ","  ","ST  ",": #INS260                               ","  ","                         ","  ","    "
"18-0048728","0","07/27/2018","13:37:38","553 ","Public service                                    ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","460 ","Dormitory-type residence, other                   ","545     ","  ","CENTRE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0048729","0","07/27/2018","13:45:08","740 ","Unintentional transmission of alarm, Other        ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","439 ","Boarding/rooming house, residential hotels        ","17      ","  ","ABERDEEN                 ","  ","ST  ",": #INS362                               ","  ","                         ","  ","    "
"18-0048733","0","07/27/2018","13:54:39","553 ","Public service                                    ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","900 ","Outside or special property, Other                ","3       ","  ","HENRY STERLING           ","  ","SQ  ","                                        ","  ","                         ","  ","    "
"18-0048735","0","07/27/2018","13:58:09","553 ","Public service                                    ","0.0000","0.0000","03   ","               ","","02129     ","960 ","Street, Other                                     ","        ","  ","MAIN                     ","  ","ST  ",": EST MAIN ST/SULLIVAN SQ CH BSTN       ","  ","                         ","  ","    "
"18-0048736","0","07/27/2018","13:58:39","700 ","False alarm or false call, Other                  ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","429 ","Multifamily dwelling                              ","109-115 ","  ","HOMESTEAD                ","  ","ST  ",": #AFA7601                              ","  ","                         ","  ","    "
"18-0048738","0","07/27/2018","14:04:18","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","06   ","DO             ","Dorchester                                        ","02125     ","213 ","Elementary school, including kindergarten         ","11      ","  ","MAYHEW                   ","  ","ST  ",": @SCH-BOSTON COLLEGIATE CHARTER SCHL - ","  ","                         ","  ","    "
"18-0048739","0","07/27/2018","14:04:40","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","400 ","Residential, Other                                ","835     ","  ","HUNTINGTON               ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0048740","0","07/27/2018","14:07:40","113 ","Cooking fire, confined to container               ","100.0000","100.0000","12   ","RS             ","Roslindale                                        ","02131     ","429 ","Multifamily dwelling                              ","130     ","  ","BELGRADE                 ","  ","AVE ",": #WYN4228                              ","  ","                         ","  ","    "
"18-0048743","0","07/27/2018","14:14:57","650 ","Steam, Other gas mistaken for smoke, Other        ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","963 ","Street or road in commercial area                 ","        ","  ","BATTERYMARCH             ","  ","ST  ","                                        ","  ","HIGH                     ","  ","ST  "
"18-0048745","0","07/27/2018","14:23:37","714 ","Central station, malicious false alarm            ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","419 ","1 or 2 family dwelling                            ","87      ","  ","BUSHNELL                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0048746","0","07/27/2018","14:23:45","552 ","Police matter                                     ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","963 ","Street or road in commercial area                 ","        ","  ","A                        ","  ","ST  ","                                        ","W ","BROADWAY                 ","  ","    "
"18-0048747","0","07/27/2018","14:25:26","700 ","False alarm or false call, Other                  ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","429 ","Multifamily dwelling                              ","39      ","  ","MAPLE                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0048749","0","07/27/2018","14:27:23","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","429 ","Multifamily dwelling                              ","69      ","  ","ALLEGHANY                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0048750","0","07/27/2018","14:29:56","714 ","Central station, malicious false alarm            ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","600 ","Ind., utility, defense, agriculture, mining, other","275     ","  ","DORCHESTER               ","  ","AVE ",": @MBTA CABOT YARDS - 275 DORCHESTER AV,","  ","                         ","  ","    "
"18-0048751","0","07/27/2018","14:35:58","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","    ","","130     ","  ","DARTMOUTH                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0048755","0","07/27/2018","14:44:31","553 ","Public service                                    ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","571 ","Service station, gas station                      ","940-960 ","  ","AMERICAN LEGION          ","  ","HWY ",": @STOP & SHOP GAS STATION - 940 AMERICA","  ","                         ","  ","    "
"18-0048757","0","07/27/2018","14:50:17","714 ","Central station, malicious false alarm            ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","419 ","1 or 2 family dwelling                            ","87      ","  ","BUSHNELL                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0048758","0","07/27/2018","14:51:36","553 ","Public service                                    ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","888 ","Fire station                                      ","1940    ","  ","CENTRE                   ","  ","ST  ",": @BFD LAD 25                           ","  ","                         ","  ","    "
"18-0048760","0","07/27/2018","14:54:26","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","963 ","Street or road in commercial area                 ","519     ","  ","HARRISON                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0048761","0","07/27/2018","14:56:39","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02118     ","    ","","        ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","THORNDIKE                ","  ","ST  "
"18-0048763","0","07/27/2018","14:58:32","553 ","Public service                                    ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","963 ","Street or road in commercial area                 ","676     ","  ","MORTON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0048764","0","07/27/2018","15:03:17","714 ","Central station, malicious false alarm            ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","600 ","Ind., utility, defense, agriculture, mining, other","275     ","  ","DORCHESTER               ","  ","AVE ",": #PAT5707                              ","  ","                         ","  ","    "
"18-0048765","0","07/27/2018","15:05:31","553 ","Public service                                    ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","960 ","Street, Other                                     ","650     ","E ","FOURTH                   ","  ","ST  ",": @SCH-JOSEPH P TYNAN SCHOOL - 650 E 4TH","  ","                         ","  ","    "
"18-0048767","0","07/27/2018","15:17:13","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","725-743 ","  ","TREMONT                  ","  ","ST  ",": #14-1551                              ","  ","                         ","  ","    "
"18-0048768","0","07/27/2018","15:24:34","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","725     ","  ","TREMONT                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0048769","0","07/27/2018","15:26:22","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","    ","","1154    ","  ","BOYLSTON                 ","  ","ST  ",": @MASSACHUSETTS HISTORICAL SCTY - 1154 ","  ","                         ","  ","    "
"18-0048772","0","07/27/2018","15:44:35","553 ","Public service                                    ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","962 ","Residential street, road or residential driveway  ","        ","  ","BLUE HILL                ","  ","AVE ","                                        ","W ","COTTAGE                  ","  ","ST  "
"18-0048774","0","07/27/2018","15:58:08","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","419 ","1 or 2 family dwelling                            ","4       ","  ","ELIOT                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0048775","0","07/27/2018","15:59:01","400 ","Hazardous condition, Other                        ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","963 ","Street or road in commercial area                 ","52      ","  ","HAROLD                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0048777","0","07/27/2018","15:59:57","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","962 ","Residential street, road or residential driveway  ","7       ","  ","TOWNSEND                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0048779","0","07/27/2018","16:00:45","652 ","Steam, vapor, fog or dust thought to be smoke     ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","81      ","  ","MARCELLA ST BSTN         ","  ","    ","                                        ","  ","                         ","  ","    "
"18-0048780","0","07/27/2018","16:01:23","444 ","Power line down                                   ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","960 ","Street, Other                                     ","1       ","  ","ASHLEY                   ","  ","ST  ",": @BFD ENG 56                           ","  ","                         ","  ","    "
"18-0048782","0","07/27/2018","16:07:50","553 ","Public service                                    ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","960 ","Street, Other                                     ","95      ","W ","COTTAGE                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0048786","0","07/27/2018","16:20:14","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","960 ","Street, Other                                     ","1381    ","  ","BOYLSTON                 ","  ","ST  ",":LOCKING DOCK AT SWEET CHEEKS           ","  ","                         ","  ","    "
"18-0048787","0","07/27/2018","16:22:27","522 ","Water or steam leak                               ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","15      ","  ","BAKERSFIELD              ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0048789","0","07/27/2018","16:31:08","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","    ","","126     ","  ","MASSACHUSETTS            ","  ","AVE ",": EST                                   ","  ","                         ","  ","    "
"18-0048790","0","07/27/2018","16:37:35","500 ","Service Call, other                               ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","75      ","  ","BRAINTREE                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0048795","0","07/27/2018","16:45:17","714 ","Central station, malicious false alarm            ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","213 ","Elementary school, including kindergarten         ","215     ","  ","DORCHESTER               ","  ","ST  ",": #12-7413                              ","  ","                         ","  ","    "
"18-0048796","0","07/27/2018","16:47:19","700 ","False alarm or false call, Other                  ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","000 ","Property Use, Other                               ","275     ","  ","DORCHESTER               ","  ","AVE ",": @MBTA CABOT YARDS - 275 DORCHESTER AV,","  ","                         ","  ","    "
"18-0048799","0","07/27/2018","17:04:35","553 ","Public service                                    ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","439 ","Boarding/rooming house, residential hotels        ","225     ","W ","SECOND                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0048800","0","07/27/2018","17:07:07","600 ","Good intent call, Other                           ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","125     ","  ","AMORY                    ","  ","ST  ",": @BHA-AMORY STREET                     ","  ","                         ","  ","    "
"18-0048801","0","07/27/2018","17:10:15","736 ","CO detector activation due to malfunction         ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","419 ","1 or 2 family dwelling                            ","275     ","  ","PARK                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0048803","0","07/27/2018","17:13:56","600 ","Good intent call, Other                           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","174 ","Rapid transit station                             ","200     ","  ","CHARLES                  ","  ","ST  ",": @MBTA STA-CHARLES                     ","  ","                         ","  ","    "
"18-0048808","0","07/27/2018","17:32:05","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","    ","","        ","  ","KINGSTON                 ","  ","ST  ","                                        ","  ","BEDFORD                  ","  ","ST  "
"18-0048810","0","07/27/2018","17:35:29","622 ","No Incident found on arrival at dispatch address  ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","962 ","Residential street, road or residential driveway  ","16      ","S ","RUSSELL                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0048811","0","07/27/2018","17:37:47","553 ","Public service                                    ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","1440    ","  ","COLUMBIA                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0048812","0","07/27/2018","17:43:16","553 ","Public service                                    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02203     ","150 ","Public or government, Other                       ","1       ","  ","CITY HALL                ","  ","PLZ ",": @BLDG-CITY HALL                       ","  ","                         ","  ","    "
"18-0048814","0","07/27/2018","17:48:50","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","460 ","Dormitory-type residence, other                   ","214     ","  ","HARVARD                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0048816","0","07/27/2018","18:00:12","746 ","Carbon monoxide detector activation, no CO        ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02111     ","419 ","1 or 2 family dwelling                            ","1       ","  ","NASSAU                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0048817","0","07/27/2018","18:02:18","553 ","Public service                                    ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02118     ","962 ","Residential street, road or residential driveway  ","9       ","  ","REED                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0048818","0","07/27/2018","18:04:30","736 ","CO detector activation due to malfunction         ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","419 ","1 or 2 family dwelling                            ","594     ","  ","SOUTH                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0048819","0","07/27/2018","18:16:40","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","    ","","1310    ","  ","BOYLSTON                 ","  ","ST  ",": @CITIZEN PUBLIC HOUSE - 1310 BOYLSTON ","  ","                         ","  ","    "
"18-0048821","0","07/27/2018","18:40:28","511 ","Lock-out                                          ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","965 ","Vehicle parking area                              ","1230    ","  ","VFW                      ","  ","PKWY",": @DOLLAR TREE - 1230 VFW PKWY, WEST ROX","  ","                         ","  ","    "
"18-0048823","0","07/27/2018","18:51:55","553 ","Public service                                    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","150 ","Public or government, Other                       ","        ","  ","JOY                      ","  ","ST  ","                                        ","  ","BEACON                   ","  ","ST  "
"18-0048824","0","07/27/2018","18:54:15","111 ","Building fire                                     ","40000.0000","10000.0000","04   ","BO             ","Boston                                            ","02215     ","429 ","Multifamily dwelling                              ","407-411 ","  ","COMMONWEALTH             ","  ","AVE ",": #WYN3504                              ","  ","                         ","  ","    "
"18-0048828","0","07/27/2018","19:06:50","550 ","Public service assistance, Other                  ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","460 ","Dormitory-type residence, other                   ","227     ","  ","RIVER                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0048830","0","07/27/2018","19:11:02","113 ","Cooking fire, confined to container               ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02119     ","429 ","Multifamily dwelling                              ","54      ","  ","SCHOOL                   ","  ","ST  ",": #INS1192                              ","  ","                         ","  ","    "
"18-0048831","0","07/27/2018","19:13:53","113 ","Cooking fire, confined to container               ","50.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","429 ","Multifamily dwelling                              ","98      ","  ","CHARLES                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0048832","0","07/27/2018","19:14:43","600 ","Good intent call, Other                           ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","460 ","Dormitory-type residence, other                   ","69      ","  ","ALLEGHANY                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0048833","0","07/27/2018","19:24:52","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","30      ","  ","WASHINGTON               ","  ","ST  ",": #12-5176                              ","  ","                         ","  ","    "
"18-0048835","0","07/27/2018","19:32:56","700 ","False alarm or false call, Other                  ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","600 ","Ind., utility, defense, agriculture, mining, other","275     ","  ","DORCHESTER               ","  ","AVE ",": @MBTA CABOT YARDS - 275 DORCHESTER AV,","  ","                         ","  ","    "
"18-0048837","0","07/27/2018","19:38:42","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","12      ","  ","DAWES                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
