"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"18-0019918","0","03/24/2018","21:50:12","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","               ","","02115     ","961 ","Highway or divided highway                        ","        ","  ","STORROW EB               ","  ","DR  ",": @EX-EB I90 AT PRU TUNNEL ENTR         ","  ","                         ","  ","    "
"18-0019920","0","03/24/2018","22:01:58","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02215     ","    ","","925     ","  ","COMMONWEALTH             ","  ","AVE ",": @AGGANIS ARENA AT BOSTON UNIV - 925 CO","  ","                         ","  ","    "
"18-0019923","0","03/24/2018","22:20:49","411 ","Gasoline or other flammable liquid spill          ","0.0000","0.0000","11   ","               ","","02115     ","961 ","Highway or divided highway                        ","        ","  ","I90 JUST BEFORE PR       ","  ","    ",": @EX-EB I90 AT PRU TUNNEL ENTR: LL(-71:","  ","                         ","  ","    "
"18-0019925","0","03/24/2018","22:30:39","736 ","CO detector activation due to malfunction         ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","277     ","  ","SILVER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0019927","0","03/24/2018","23:04:10","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","500 ","Mercantile, business, Other                       ","12      ","  ","POST OFFICE              ","  ","SQ  ","                                        ","  ","                         ","  ","    "
"18-0019931","0","03/24/2018","23:34:40","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","963 ","Street or road in commercial area                 ","        ","  ","CAMBRIDGE                ","  ","ST  ","                                        ","  ","STANIFORD                ","  ","ST  "
"18-0019937","0","03/25/2018","00:48:30","553 ","Public service                                    ","0.0000","0.0000","06   ","DO             ","Dorchester                                        ","02125     ","965 ","Vehicle parking area                              ","11A     ","  ","ALLSTATE                 ","  ","RD  ",": @APPLEBEES - 11 ALLSTATE RD, DORCHESTE","  ","                         ","  ","    "
"18-0019938","0","03/25/2018","01:07:22","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","100 ","Assembly, Other                                   ","55      ","  ","HALLET                   ","  ","ST  ",": #13-3268                              ","  ","                         ","  ","    "
"18-0019939","0","03/25/2018","01:32:04","400 ","Hazardous condition, Other                        ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","962 ","Residential street, road or residential driveway  ","8       ","  ","MAGNOLIA                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0019940","0","03/25/2018","01:45:38","554 ","Assist invalid                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","429 ","Multifamily dwelling                              ","110     ","  ","PETERBOROUGH             ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0019941","0","03/25/2018","01:48:36","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02113     ","    ","","54      ","  ","SNOW HILL                ","  ","ST  ",":OUTSIDE                                ","  ","                         ","  ","    "
"18-0019942","0","03/25/2018","01:55:12","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","930-934 ","  ","PARKER                   ","  ","ST  ",": #PAT5137                              ","  ","                         ","  ","    "
"18-0019943","0","03/25/2018","01:57:53","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","581 ","Department or discount store                      ","349     ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0019944","0","03/25/2018","02:03:46","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","    ","","100     ","  ","HUNTINGTON               ","  ","AVE ",": @BLDG-COPLEY PL                       ","  ","                         ","  ","    "
"18-0019945","0","03/25/2018","02:03:51","440 ","Electrical  wiring/equipment problem, Other       ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","419 ","1 or 2 family dwelling                            ","23      ","  ","TURQUOISE                ","  ","WAY ","                                        ","  ","                         ","  ","    "
"18-0019946","0","03/25/2018","02:11:44","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","429 ","Multifamily dwelling                              ","700     ","  ","COMMONWEALTH             ","  ","AVE ",": #BU832                                ","  ","                         ","  ","    "
"18-0019947","0","03/25/2018","02:17:48","553 ","Public service                                    ","0.0000","0.0000","06   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","10      ","  ","NORTH POINT              ","  ","DR  ","                                        ","  ","                         ","  ","    "
"18-0019948","0","03/25/2018","02:37:52","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02113     ","429 ","Multifamily dwelling                              ","47      ","  ","TILESTON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0019951","0","03/25/2018","03:22:04","131 ","Passenger vehicle fire                            ","1000.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","960 ","Street, Other                                     ","245     ","  ","WOOD                     ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0019952","0","03/25/2018","03:22:14","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","04   ","BO             ","Boston                                            ","02111     ","161 ","Restaurant or cafeteria                           ","64      ","  ","BEACH                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0019953","0","03/25/2018","03:29:19","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","400 ","Residential, Other                                ","110     ","  ","LANARK                   ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0019954","0","03/25/2018","03:54:52","553 ","Public service                                    ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","900 ","Outside or special property, Other                ","        ","  ","TURTLE POND              ","  ","PKWY",": alias TURTLE POND PKWY/SMITHFIELD RD H","  ","SMITH FIELD              ","  ","RD  "
"18-0019958","0","03/25/2018","04:35:29","700 ","False alarm or false call, Other                  ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","962 ","Residential street, road or residential driveway  ","        ","  ","LYON                     ","  ","ST  ","                                        ","  ","ADAMS                    ","  ","ST  "
"18-0019960","0","03/25/2018","04:44:06","553 ","Public service                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","331 ","Hospital - medical or psychiatric                 ","75      ","  ","FRANCIS                  ","  ","ST  ",": @ED BWH                               ","  ","                         ","  ","    "
"18-0019961","0","03/25/2018","04:46:07","445 ","Arcing, shorted electrical equipment              ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","419 ","1 or 2 family dwelling                            ","45      ","  ","GLENHAM                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0019964","0","03/25/2018","05:16:07","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","331 ","Hospital - medical or psychiatric                 ","1400    ","  ","VFW                      ","  ","PKWY",": #12-2881                              ","  ","                         ","  ","    "
"18-0019975","0","03/25/2018","07:24:48","600 ","Good intent call, Other                           ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","981 ","Construction site                                 ","1640    ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0019978","0","03/25/2018","07:49:15","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","100 ","Assembly, Other                                   ","374     ","  ","COMMONWEALTH             ","  ","AVE ",": #WYN2589                              ","  ","                         ","  ","    "
"18-0019980","0","03/25/2018","08:02:46","500 ","Service Call, other                               ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","429 ","Multifamily dwelling                              ","136     ","  ","SEAVER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0019984","0","03/25/2018","08:55:04","554 ","Assist invalid                                    ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","971     ","  ","BLUE HILL                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0019987","0","03/25/2018","09:06:31","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","161 ","Restaurant or cafeteria                           ","1924    ","  ","BEACON                   ","  ","ST  ",": #AFA7925                              ","  ","                         ","  ","    "
"18-0019990","0","03/25/2018","09:13:43","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","26      ","  ","WORCESTER                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0019991","0","03/25/2018","09:22:45","500 ","Service Call, other                               ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","900 ","Outside or special property, Other                ","36      ","  ","WASHINGTON               ","  ","ST  ",": @BFD ENG 24                           ","  ","                         ","  ","    "
"18-0019993","0","03/25/2018","09:31:02","554 ","Assist invalid                                    ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","971     ","  ","BLUE HILL                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0019994","0","03/25/2018","09:31:52","500 ","Service Call, other                               ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","900 ","Outside or special property, Other                ","236     ","  ","GENEVA                   ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0019997","0","03/25/2018","09:39:50","553 ","Public service                                    ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","400 ","Residential, Other                                ","30      ","  ","GOVE                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0020001","0","03/25/2018","10:15:54","553 ","Public service                                    ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","963 ","Street or road in commercial area                 ","        ","  ","MASSACHUSETTS            ","  ","AVE ","                                        ","  ","PEIRSON                  ","  ","ST  "
"18-0020002","0","03/25/2018","10:25:54","551 ","Assist police or other governmental agency        ","0.0000","0.0000","03   ","               ","","02109     ","941 ","Open ocean, sea or tidal waters                   ","        ","  ","INNER HARBOR             ","  ","    ","                                        ","  ","                         ","  ","    "
"18-0020004","0","03/25/2018","10:58:39","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","100 ","Assembly, Other                                   ","18      ","  ","BELVIDERE                ","  ","ST  ",": @CH-ST CECILIAS PARISH - 18 BELVIDERE ","  ","                         ","  ","    "
"18-0020005","0","03/25/2018","11:02:03","113 ","Cooking fire, confined to container               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","645-647 ","  ","TREMONT                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0020008","0","03/25/2018","11:17:24","552 ","Police matter                                     ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","962 ","Residential street, road or residential driveway  ","        ","  ","GRANITE                  ","  ","AVE ","                                        ","  ","GALLIVAN                 ","  ","BLVD"
"18-0020011","0","03/25/2018","11:27:49","600 ","Good intent call, Other                           ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","120     ","  ","H                        ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0020012","0","03/25/2018","11:28:39","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","419 ","1 or 2 family dwelling                            ","120     ","  ","WEBSTER                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0020013","0","03/25/2018","11:32:34","900 ","Special type of incident, Other                   ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","960 ","Street, Other                                     ","187     ","W ","THIRD                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0020014","0","03/25/2018","11:37:13","900T","BFD Drill                                         ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","960 ","Street, Other                                     ","187     ","W ","THIRD                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0020015","0","03/25/2018","11:53:38","113 ","Cooking fire, confined to container               ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","554     ","  ","COLUMBIA                 ","  ","RD  ",": #INS430                               ","  ","                         ","  ","    "
"18-0020017","0","03/25/2018","12:07:02","740 ","Unintentional transmission of alarm, Other        ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","850     ","  ","HARRISON                 ","  ","AVE ",": #23-1664                              ","  ","                         ","  ","    "
"18-0020018","0","03/25/2018","12:09:13","714 ","Central station, malicious false alarm            ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","493     ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0020019","0","03/25/2018","12:16:16","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","429 ","Multifamily dwelling                              ","65      ","  ","MARTHA                   ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0020020","0","03/25/2018","12:23:03","113 ","Cooking fire, confined to container               ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","400 ","Residential, Other                                ","430     ","  ","DUDLEY                   ","  ","ST  ",": #INS634                               ","  ","                         ","  ","    "
"18-0020021","0","03/25/2018","12:44:47","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","460 ","Dormitory-type residence, other                   ","291     ","  ","SAINT BOTOLPH            ","  ","ST  ",": #NEU412                               ","  ","                         ","  ","    "
"18-0020022","0","03/25/2018","12:46:45","522 ","Water or steam leak                               ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","76      ","  ","BRAGDON                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0020023","0","03/25/2018","12:49:12","113 ","Cooking fire, confined to container               ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","429 ","Multifamily dwelling                              ","60      ","  ","BROOKLEDGE               ","  ","ST  ",": #WYN2778                              ","  ","                         ","  ","    "
"18-0020027","0","03/25/2018","12:56:13","113 ","Cooking fire, confined to container               ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","100     ","S ","HUNTINGTON               ","  ","AVE ",": #15-2382                              ","  ","                         ","  ","    "
"18-0020030","0","03/25/2018","13:04:44","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","10      ","E ","BROOKLINE                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0020031","0","03/25/2018","13:15:04","600 ","Good intent call, Other                           ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","900 ","Outside or special property, Other                ","1401    ","  ","HYDE PARK                ","  ","AVE ",": alias 1401 HPA                        ","  ","                         ","  ","    "
"18-0020032","0","03/25/2018","13:15:49","113 ","Cooking fire, confined to container               ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","1505    ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0020038","0","03/25/2018","14:13:18","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","09   ","RS             ","Roslindale                                        ","02131     ","    ","","193     ","  ","BELGRADE                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0020042","0","03/25/2018","14:25:48","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","10      ","E ","BROOKLINE                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0020052","0","03/25/2018","15:08:41","511 ","Lock-out                                          ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","965 ","Vehicle parking area                              ","1310    ","  ","DORCHESTER               ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0020053","0","03/25/2018","15:10:50","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02199     ","900 ","Outside or special property, Other                ","        ","  ","DALTON                   ","  ","ST  ","                                        ","  ","BELVIDERE                ","  ","ST  "
"18-0020054","0","03/25/2018","15:18:07","111 ","Building fire                                     ","500.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","16      ","  ","WISE                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0020057","0","03/25/2018","15:44:02","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","599 ","Business office                                   ","1       ","  ","FRANKLIN                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0020058","0","03/25/2018","16:05:02","553 ","Public service                                    ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","439 ","Boarding/rooming house, residential hotels        ","330     ","  ","BOWDOIN                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0020059","0","03/25/2018","16:09:11","113 ","Cooking fire, confined to container               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","423     ","  ","SHAWMUT                  ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0020061","0","03/25/2018","16:57:00","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","    ","","153     ","  ","HARBORSIDE               ","  ","DR  ","                                        ","  ","                         ","  ","    "
"18-0020064","0","03/25/2018","17:28:54","553 ","Public service                                    ","0.0000","0.0000","04   ","RX             ","Roxbury                                           ","02120     ","429 ","Multifamily dwelling                              ","62      ","  ","HAMMOND                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0020066","0","03/25/2018","17:35:16","714 ","Central station, malicious false alarm            ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","400 ","Residential, Other                                ","30      ","  ","HALLIDAY                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0020067","0","03/25/2018","17:53:27","600 ","Good intent call, Other                           ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","757     ","  ","SHAWMUT                  ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0020070","0","03/25/2018","18:05:28","714 ","Central station, malicious false alarm            ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","599 ","Business office                                   ","803     ","  ","SUMMER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0020071","0","03/25/2018","18:11:35","622 ","No Incident found on arrival at dispatch address  ","0.0000","0.0000","08   ","               ","","02121     ","961 ","Highway or divided highway                        ","        ","  ","CANTERBURY               ","  ","ST  ",": EST 237 AMERICAN LEGION HWY DO BSTN   ","  ","WALK HILL                ","  ","ST  "
"18-0020073","0","03/25/2018","18:35:10","113 ","Cooking fire, confined to container               ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","419 ","1 or 2 family dwelling                            ","120     ","  ","MILTON                   ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0020075","0","03/25/2018","18:37:58","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","400 ","Residential, Other                                ","401     ","  ","MOUNT VERNON             ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0020076","0","03/25/2018","18:48:51","746 ","Carbon monoxide detector activation, no CO        ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","174     ","  ","GRAMPIAN                 ","  ","WAY ","                                        ","  ","                         ","  ","    "
"18-0020078","0","03/25/2018","18:50:21","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","429 ","Multifamily dwelling                              ","59      ","  ","SAINT GERMAIN            ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0020081","0","03/25/2018","19:09:24","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","429 ","Multifamily dwelling                              ","59      ","  ","SAINT GERMAIN            ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0020083","0","03/25/2018","19:12:55","113 ","Cooking fire, confined to container               ","0.0000","0.0000","04   ","RX             ","Roxbury                                           ","02120     ","429 ","Multifamily dwelling                              ","10      ","  ","COVENTRY                 ","  ","ST  ",": #NEU331                               ","  ","                         ","  ","    "
"18-0020085","0","03/25/2018","19:18:33","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","    ","","130     ","  ","DORCHESTER               ","  ","ST  ",": @LTC-MARIAN MANOR                     ","  ","                         ","  ","    "
"18-0020088","0","03/25/2018","19:21:18","113 ","Cooking fire, confined to container               ","0.0000","0.0000","06   ","DO             ","Dorchester                                        ","02125     ","400 ","Residential, Other                                ","50      ","  ","ISLAND VIEW              ","  ","PL  ",": #12-1917                              ","  ","                         ","  ","    "
"18-0020090","0","03/25/2018","19:32:45","600 ","Good intent call, Other                           ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","900 ","Outside or special property, Other                ","        ","  ","CUMMINS                  ","  ","HWY ","                                        ","  ","WOOD                     ","  ","AVE "
"18-0020091","0","03/25/2018","19:34:40","500 ","Service Call, other                               ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","196     ","  ","BLUE HILL                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0020093","0","03/25/2018","19:43:19","500 ","Service Call, other                               ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","429 ","Multifamily dwelling                              ","120     ","  ","HUMBOLDT                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0020096","0","03/25/2018","20:11:05","113 ","Cooking fire, confined to container               ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","25-29A  ","  ","SAVIN HILL               ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0020099","0","03/25/2018","20:29:50","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","429 ","Multifamily dwelling                              ","5       ","  ","DARLING                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0020100","0","03/25/2018","20:31:15","113 ","Cooking fire, confined to container               ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","429 ","Multifamily dwelling                              ","662     ","  ","SARATOGA                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0020101","0","03/25/2018","20:35:20","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","900 ","Outside or special property, Other                ","444     ","  ","HARRISON                 ","  ","AVE ",": @PINE STREET INN INC - 444 HARRISON AV","  ","                         ","  ","    "
"18-0020104","0","03/25/2018","20:52:45","113 ","Cooking fire, confined to container               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","160 ","Eating, drinking places, other                    ","557-563 ","  ","BOYLSTON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0020105","0","03/25/2018","20:59:25","552 ","Police matter                                     ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02113     ","900 ","Outside or special property, Other                ","        ","  ","COOPER                   ","  ","ST  ","                                        ","N ","WASHINGTON               ","  ","ST  "
"18-0020108","0","03/25/2018","21:11:48","600 ","Good intent call, Other                           ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","962 ","Residential street, road or residential driveway  ","69      ","  ","MCGREEVEY                ","  ","WAY ","                                        ","  ","                         ","  ","    "
"18-0020110","0","03/25/2018","21:30:39","600 ","Good intent call, Other                           ","0.0000","0.0000","06   ","BO             ","Boston                                            ","02110     ","963 ","Street or road in commercial area                 ","        ","  ","SEAPORT                  ","  ","BLVD","                                        ","  ","ATLANTIC                 ","  ","AVE "
"18-0020111","0","03/25/2018","21:33:26","553 ","Public service                                    ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","191     ","  ","BOYLSTON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0020114","0","03/25/2018","21:42:27","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","460 ","Dormitory-type residence, other                   ","392-396 ","  ","COLUMBIA                 ","  ","RD  ",": #WYN3597                              ","  ","                         ","  ","    "
"18-0020116","0","03/25/2018","21:55:51","100 ","Fire, Other                                       ","1000.0000","5000.0000","04   ","BO             ","Boston                                            ","02115     ","460 ","Dormitory-type residence, other                   ","10      ","  ","FORSYTH                  ","  ","ST  ",": #NEU347                               ","  ","                         ","  ","    "
"18-0020118","0","03/25/2018","22:01:26","113 ","Cooking fire, confined to container               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","160 ","Eating, drinking places, other                    ","557     ","  ","BOYLSTON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0020119","0","03/25/2018","22:18:10","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","519 ","Food and beverage sales, grocery store            ","530     ","  ","AMERICAN LEGION          ","  ","HWY ","                                        ","  ","                         ","  ","    "
"18-0020120","0","03/25/2018","22:26:12","740 ","Unintentional transmission of alarm, Other        ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","419 ","1 or 2 family dwelling                            ","5       ","  ","MONMOUTH                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0020122","0","03/25/2018","22:40:05","113 ","Cooking fire, confined to container               ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","400 ","Residential, Other                                ","18      ","  ","MATTAPAN                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0020124","0","03/25/2018","23:54:07","522 ","Water or steam leak                               ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","429 ","Multifamily dwelling                              ","298     ","  ","MERIDIAN                 ","  ","ST  ",": #INS816                               ","  ","                         ","  ","    "
"18-0020125","0","03/26/2018","00:28:21","621 ","Wrong location                                    ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","900 ","Outside or special property, Other                ","518     ","  ","GENEVA                   ","  ","AVE ",":OUTSIDE PARKING LOT                    ","  ","                         ","  ","    "
"18-0020130","0","03/26/2018","01:59:14","714 ","Central station, malicious false alarm            ","0.0000","0.0000","06   ","RX             ","Roxbury                                           ","02118     ","644 ","Gas distribution, gas pipeline                    ","240     ","  ","SOUTHAMPTON              ","  ","ST  ",": @MBTA TRANSIT POLICE DEPT - 240 SOUTHA","  ","                         ","  ","    "
"18-0020131","0","03/26/2018","02:13:55","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","429 ","Multifamily dwelling                              ","34      ","  ","ANNUNCIATION             ","  ","RD  ",": #14-2335                              ","  ","                         ","  ","    "
