"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"18-0012581","0","02/21/2018","14:47:00","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","419 ","1 or 2 family dwelling                            ","40      ","  ","GREENOUGH                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0012583","0","02/21/2018","14:53:46","552 ","Police matter                                     ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","400 ","Residential, Other                                ","61      ","  ","THOMAS                   ","  ","PARK","                                        ","  ","                         ","  ","    "
"18-0012588","0","02/21/2018","15:04:49","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","429 ","Multifamily dwelling                              ","135     ","  ","COMMONWEALTH             ","  ","AVE ",": #WYN4168                              ","  ","                         ","  ","    "
"18-0012590","0","02/21/2018","15:12:23","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02199     ","449 ","Hotel/motel, commercial                           ","39      ","  ","DALTON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0012591","0","02/21/2018","15:12:29","744 ","Detector activation, no fire - unintentional      ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02122     ","321 ","Mental retardation/development disability facility","4       ","  ","OAKMAN                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0012592","0","02/21/2018","15:14:09","641 ","Vicinity alarm (incident in other location)       ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02116     ","963 ","Street or road in commercial area                 ","186     ","  ","TREMONT                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0012594","0","02/21/2018","15:16:59","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","100 ","Assembly, Other                                   ","15      ","  ","TALBOT                   ","  ","AVE ",": #12-3611                              ","  ","                         ","  ","    "
"18-0012595","0","02/21/2018","15:30:24","140 ","Natural vegetation fire, Other                    ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","900 ","Outside or special property, Other                ","        ","  ","CARYLL                   ","  ","ST  ","                                        ","  ","MARYKNOLL                ","  ","ST  "
"18-0012597","0","02/21/2018","15:35:33","554 ","Assist invalid                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","400 ","Residential, Other                                ","1575    ","  ","TREMONT                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0012599","0","02/21/2018","15:37:19","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","200 ","Educational, Other                                ","800     ","  ","MORTON                   ","  ","ST  ",": #14-3542                              ","  ","                         ","  ","    "
"18-0012600","0","02/21/2018","15:39:10","714 ","Central station, malicious false alarm            ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","15      ","  ","TALBOT                   ","  ","AVE ",": #INS881                               ","  ","                         ","  ","    "
"18-0012601","0","02/21/2018","15:40:29","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02122     ","321 ","Mental retardation/development disability facility","4       ","  ","OAKMAN                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0012603","0","02/21/2018","15:53:52","511 ","Lock-out                                          ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","965 ","Vehicle parking area                              ","        ","W ","BROADWAY                 ","  ","    ","                                        ","  ","C                        ","  ","ST  "
"18-0012606","0","02/21/2018","16:00:21","600 ","Good intent call, Other                           ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02215     ","331 ","Hospital - medical or psychiatric                 ","450     ","  ","BROOKLINE                ","  ","AVE ",": @DANA-FARBER CANCER INSTITUTE         ","  ","                         ","  ","    "
"18-0012607","0","02/21/2018","16:00:54","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","400 ","Residential, Other                                ","68      ","  ","BUTLER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0012608","0","02/21/2018","16:03:56","600 ","Good intent call, Other                           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","963 ","Street or road in commercial area                 ","        ","  ","CONGRESS                 ","  ","ST  ","                                        ","  ","NEW SUDBURY              ","  ","ST  "
"18-0012609","0","02/21/2018","16:04:11","553 ","Public service                                    ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","419 ","1 or 2 family dwelling                            ","22      ","  ","ORANGE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0012611","0","02/21/2018","16:09:52","600 ","Good intent call, Other                           ","0.0000","0.0000","12   ","JP             ","Jamaica Plain                                     ","02130     ","960 ","Street, Other                                     ","3694    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0012612","0","02/21/2018","16:12:46","714 ","Central station, malicious false alarm            ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","429 ","Multifamily dwelling                              ","157     ","  ","HOMESTEAD                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0012614","0","02/21/2018","16:16:39","551 ","Assist police or other governmental agency        ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","1990    ","  ","COLUMBUS                 ","  ","AVE ",": @BHA-WALNUT PARK                      ","  ","                         ","  ","    "
"18-0012615","0","02/21/2018","16:17:42","113 ","Cooking fire, confined to container               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","400 ","Residential, Other                                ","51      ","  ","PARK                     ","  ","DR  ","                                        ","  ","                         ","  ","    "
"18-0012619","0","02/21/2018","16:34:03","740 ","Unintentional transmission of alarm, Other        ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","400 ","Residential, Other                                ","68      ","  ","BUTLER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0012623","0","02/21/2018","16:44:40","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","15      ","  ","MONSIGNOR REYNOLDS       ","  ","WAY ",":                                       ","  ","                         ","  ","    "
"18-0012627","0","02/21/2018","16:58:33","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","500 ","Mercantile, business, Other                       ","7       ","  ","CHANNEL                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0012630","0","02/21/2018","17:16:57","500 ","Service Call, other                               ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","963 ","Street or road in commercial area                 ","        ","  ","SCHOOL                   ","  ","ST  ","                                        ","  ","CITY HALL                ","  ","AVE "
"18-0012634","0","02/21/2018","17:39:56","113 ","Cooking fire, confined to container               ","250.0000","50.0000","08   ","MT             ","Mattapan                                          ","02126     ","429 ","Multifamily dwelling                              ","219     ","  ","RIVER                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0012637","0","02/21/2018","17:50:06","113 ","Cooking fire, confined to container               ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","23      ","  ","COLONEL MICHAEL J. MCDONO","  ","WAY ","                                        ","  ","                         ","  ","    "
"18-0012639","0","02/21/2018","17:56:29","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","    ","","300     ","  ","GARDNER                  ","  ","ST  ",": @PARK-MILLENNIUM PARK                 ","  ","                         ","  ","    "
"18-0012640","0","02/21/2018","17:57:00","445 ","Arcing, shorted electrical equipment              ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","962 ","Residential street, road or residential driveway  ","48      ","  ","LAKE SHORE               ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0012643","0","02/21/2018","18:07:19","553 ","Public service                                    ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","400 ","Residential, Other                                ","5       ","  ","BROOKFORD                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0012644","0","02/21/2018","18:10:33","652 ","Steam, vapor, fog or dust thought to be smoke     ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","161 ","Restaurant or cafeteria                           ","52-54   ","  ","BENNINGTON               ","  ","ST  ",": #WYN3690                              ","  ","                         ","  ","    "
"18-0012645","0","02/21/2018","18:19:07","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","419 ","1 or 2 family dwelling                            ","349     ","E ","EIGHTH                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0012646","0","02/21/2018","18:20:36","522 ","Water or steam leak                               ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02119     ","439 ","Boarding/rooming house, residential hotels        ","12      ","  ","SCHOOL                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0012647","0","02/21/2018","18:22:22","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","03   ","BO             ","Boston                                            ","02113     ","162 ","Bar or nightclub                                  ","67-69   ","  ","PRINCE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0012648","0","02/21/2018","18:25:30","113 ","Cooking fire, confined to container               ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","400 ","Residential, Other                                ","186     ","  ","RUTHVEN                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0012652","0","02/21/2018","18:40:13","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","06   ","RX             ","Roxbury                                           ","02118     ","    ","","112     ","  ","SOUTHAMPTON              ","  ","ST  ",": @SHELTER-SOUTHAMPTON ST, RX           ","  ","                         ","  ","    "
"18-0012654","0","02/21/2018","18:46:36","553 ","Public service                                    ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","900 ","Outside or special property, Other                ","165     ","  ","DUDLEY                   ","  ","ST  ",": @CH-NEW ZION HOLINESS CHURCH - 165 DUD","  ","                         ","  ","    "
"18-0012656","0","02/21/2018","18:50:00","551 ","Assist police or other governmental agency        ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","2875    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0012658","0","02/21/2018","18:57:08","113 ","Cooking fire, confined to container               ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","429 ","Multifamily dwelling                              ","108     ","  ","MYRTLE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0012661","0","02/21/2018","19:01:33","251 ","Excessive heat, scorch burns with no ignition     ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","25      ","  ","AMBROSE                  ","  ","ST  ",": @BHA-ORCHARD GARDENS                  ","  ","                         ","  ","    "
"18-0012664","0","02/21/2018","19:17:06","113 ","Cooking fire, confined to container               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","429 ","Multifamily dwelling                              ","70      ","  ","SAINT BOTOLPH            ","  ","ST  ",": #12-1565                              ","  ","                         ","  ","    "
"18-0012665","0","02/21/2018","19:21:21","150 ","Outside rubbish fire, Other                       ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","900 ","Outside or special property, Other                ","1       ","  ","TORPIE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0012670","0","02/21/2018","19:39:45","551 ","Assist police or other governmental agency        ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","125     ","  ","AMORY                    ","  ","ST  ",": @BHA-AMORY STREET                     ","  ","                         ","  ","    "
"18-0012673","0","02/21/2018","20:11:08","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","962 ","Residential street, road or residential driveway  ","        ","W ","SPRINGFIELD              ","  ","ST  ","                                        ","  ","COLUMBUS                 ","  ","AVE "
"18-0012676","0","02/21/2018","20:18:44","113 ","Cooking fire, confined to container               ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","419 ","1 or 2 family dwelling                            ","        ","  ","BLAKEMORE                ","  ","ST  ","                                        ","  ","FLORENCE                 ","  ","ST  "
"18-0012681","0","02/21/2018","21:05:53","552 ","Police matter                                     ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","592 ","Bank                                              ","3060    ","  ","WASHINGTON               ","  ","ST  ",": @SANTANDER BANK - 3060 WASHINGTON ST, ","  ","                         ","  ","    "
"18-0012683","0","02/21/2018","21:11:27","113 ","Cooking fire, confined to container               ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","429 ","Multifamily dwelling                              ","207     ","  ","HILLSIDE                 ","  ","ST  ",": #INS825                               ","  ","                         ","  ","    "
"18-0012684","0","02/21/2018","21:12:23","714 ","Central station, malicious false alarm            ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02215     ","210 ","Schools, non-adult, other                         ","102-108 ","  ","PILGRIM                  ","  ","RD  ",": #16-2354                              ","  ","                         ","  ","    "
"18-0012685","0","02/21/2018","21:15:48","744 ","Detector activation, no fire - unintentional      ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","215 ","High school/junior high school/middle school      ","500     ","  ","CAMBRIDGE                ","  ","ST  ",": #12-5164                              ","  ","                         ","  ","    "
"18-0012686","0","02/21/2018","21:17:55","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","429 ","Multifamily dwelling                              ","221     ","  ","CHELSEA                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0012688","0","02/21/2018","21:27:03","553 ","Public service                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","960 ","Street, Other                                     ","        ","  ","RITCHIE                  ","  ","ST  ","                                        ","  ","COLUMBUS                 ","  ","AVE "
"18-0012691","0","02/21/2018","21:40:55","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","12   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","280     ","  ","HYDE PARK                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0012692","0","02/21/2018","21:58:05","500 ","Service Call, other                               ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","400 ","Residential, Other                                ","504     ","  ","BLUE HILL                ","  ","AVE ",": #SIM479                               ","  ","                         ","  ","    "
"18-0012693","0","02/21/2018","21:58:28","553 ","Public service                                    ","0.0000","0.0000","06   ","RX             ","Roxbury                                           ","02118     ","900 ","Outside or special property, Other                ","        ","  ","GENERAL CASIMIR PULASKI  ","  ","SKWY",": alias PULASKI SKWY/FRONTAGE RD RX BSTN","  ","FRONTAGE                 ","  ","RD  "
"18-0012694","0","02/21/2018","22:19:46","113 ","Cooking fire, confined to container               ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","15      ","  ","BARROWS                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0012697","0","02/21/2018","23:07:27","650 ","Steam, Other gas mistaken for smoke, Other        ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","962 ","Residential street, road or residential driveway  ","4423    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0012698","0","02/21/2018","23:13:04","154 ","Dumpster or other outside trash receptacle fire   ","3000.0000","0.0000","06   ","DO             ","Dorchester                                        ","02125     ","965 ","Vehicle parking area                              ","35      ","  ","HARBOR POINT             ","  ","BLVD","                                        ","  ","                         ","  ","    "
"18-0012701","0","02/21/2018","23:37:13","500 ","Service Call, other                               ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","429 ","Multifamily dwelling                              ","504     ","  ","BLUE HILL                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0012702","0","02/21/2018","23:38:27","553 ","Public service                                    ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","960 ","Street, Other                                     ","128     ","  ","EUSTIS                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0012706","0","02/22/2018","00:46:48","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","03   ","               ","","02109     ","922 ","Tunnel                                            ","        ","  ","RAMP - MARKET STREET TO I","  ","    ",": #MTA25                                ","  ","                         ","  ","    "
"18-0012707","0","02/22/2018","01:03:57","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","    ","","891     ","  ","CUMMINS                  ","  ","HWY ","                                        ","  ","                         ","  ","    "
"18-0012709","0","02/22/2018","01:40:42","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02122     ","    ","","10      ","  ","HUMES                    ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0012711","0","02/22/2018","01:52:17","413 ","Oil or other combustible liquid spill             ","0.0000","0.0000","03   ","               ","","02129     ","961 ","Highway or divided highway                        ","        ","  ","MEDFORD                  ","  ","ST  ",": EST US HWY 1 N CH BSTN                ","  ","DEAD END                 ","  ","    "
"18-0012712","0","02/22/2018","02:22:04","714 ","Central station, malicious false alarm            ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","429 ","Multifamily dwelling                              ","186     ","  ","COTTAGE                  ","  ","ST  ",": #WYN1313                              ","  ","                         ","  ","    "
"18-0012713","0","02/22/2018","02:43:55","714 ","Central station, malicious false alarm            ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","429 ","Multifamily dwelling                              ","188     ","  ","COTTAGE                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0012714","0","02/22/2018","02:52:15","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","429 ","Multifamily dwelling                              ","60      ","  ","GIBSON                   ","  ","ST  ",": #INS724                               ","  ","                         ","  ","    "
"18-0012715","0","02/22/2018","03:05:41","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","922 ","Tunnel                                            ","101     ","  ","CAMBRIDGE                ","  ","ST  ",": #33-1334                              ","  ","                         ","  ","    "
"18-0012716","0","02/22/2018","03:08:38","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","429 ","Multifamily dwelling                              ","60      ","  ","GIBSON                   ","  ","ST  ",": #INS724                               ","  ","                         ","  ","    "
"18-0012718","0","02/22/2018","03:35:57","113 ","Cooking fire, confined to container               ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","    ","","9       ","  ","WAIT                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0012719","0","02/22/2018","03:50:09","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","345     ","  ","HARRISON                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0012720","0","02/22/2018","04:14:12","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","500 ","Mercantile, business, Other                       ","364     ","  ","BOYLSTON                 ","  ","ST  ",": #INS329                               ","  ","                         ","  ","    "
"18-0012721","0","02/22/2018","04:37:25","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","345     ","  ","HARRISON                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0012722","0","02/22/2018","05:58:13","553 ","Public service                                    ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","174 ","Rapid transit station                             ","561     ","  ","DORCHESTER               ","  ","AVE ",": @MBTA STA-ANDREW                      ","  ","                         ","  ","    "
"18-0012723","0","02/22/2018","06:00:19","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","429 ","Multifamily dwelling                              ","119     ","  ","COTTAGE                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0012727","0","02/22/2018","06:37:09","552 ","Police matter                                     ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","174 ","Rapid transit station                             ","426     ","  ","WASHINGTON               ","  ","ST  ",": @MBTA STA-DT CR ORG                   ","  ","                         ","  ","    "
"18-0012728","0","02/22/2018","07:22:46","600 ","Good intent call, Other                           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","963 ","Street or road in commercial area                 ","        ","  ","COTTING                  ","  ","ST  ","                                        ","  ","NASHUA                   ","  ","ST  "
"18-0012730","0","02/22/2018","07:27:19","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","331 ","Hospital - medical or psychiatric                 ","840     ","  ","HARRISON                 ","  ","AVE ",": #12-1664                              ","  ","                         ","  ","    "
"18-0012731","0","02/22/2018","07:34:18","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","580 ","General retail, Other                             ","144     ","  ","NEWBURY                  ","  ","ST  ",": #WYN1645                              ","  ","                         ","  ","    "
"18-0012733","0","02/22/2018","07:38:31","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","04   ","RX             ","Roxbury                                           ","02120     ","449 ","Hotel/motel, commercial                           ","2001    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0012734","0","02/22/2018","07:46:41","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","90      ","  ","EMERSON                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0012737","0","02/22/2018","07:57:21","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","599 ","Business office                                   ","50      ","  ","LIBERTY                  ","  ","DR  ","                                        ","  ","                         ","  ","    "
"18-0012740","0","02/22/2018","08:05:29","113 ","Cooking fire, confined to container               ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02163     ","200 ","Educational, Other                                ","50      ","N ","HARVARD                  ","  ","ST  ",": #HAR331                               ","  ","                         ","  ","    "
"18-0012741","0","02/22/2018","08:09:27","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","599 ","Business office                                   ","50      ","  ","LIBERTY                  ","  ","DR  ","                                        ","  ","                         ","  ","    "
"18-0012743","0","02/22/2018","08:43:20","551 ","Assist police or other governmental agency        ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","900 ","Outside or special property, Other                ","        ","  ","CHELSEA                  ","  ","ST  ","                                        ","  ","RUTHERFORD               ","  ","AVE "
"18-0012744","0","02/22/2018","09:02:25","113 ","Cooking fire, confined to container               ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","131 ","Church, mosque, synagogue, temple, chapel         ","340     ","  ","DORCHESTER               ","  ","ST  ",": #WYN4669                              ","  ","                         ","  ","    "
"18-0012746","0","02/22/2018","09:19:00","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02122     ","449 ","Hotel/motel, commercial                           ","900     ","  ","WILLIAM T MORRISSEY      ","  ","BLVD",": #12-3247                              ","  ","                         ","  ","    "
"18-0012748","0","02/22/2018","09:45:12","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","400 ","Residential, Other                                ","50      ","  ","WALNUT                   ","  ","PARK",": #INS639                               ","  ","                         ","  ","    "
"18-0012753","0","02/22/2018","10:11:06","900A","FIU activity  (not covered by other inc types)    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","900 ","Outside or special property, Other                ","        ","  ","HILLSIDE                 ","  ","ST  ","                                        ","  ","CALUMET                  ","  ","ST  "
"18-0012754","0","02/22/2018","10:11:59","900A","FIU activity  (not covered by other inc types)    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","900 ","Outside or special property, Other                ","        ","  ","HILLSIDE                 ","  ","ST  ","                                        ","  ","CALUMET                  ","  ","ST  "
"18-0012759","0","02/22/2018","10:44:39","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","100 ","Assembly, Other                                   ","24      ","  ","BEACON                   ","  ","ST  ",": #12-1372                              ","  ","                         ","  ","    "
"18-0012760","0","02/22/2018","10:51:52","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","331 ","Hospital - medical or psychiatric                 ","85      ","E ","NEWTON                   ","  ","ST  ",": #12-1653                              ","  ","                         ","  ","    "
"18-0012763","0","02/22/2018","11:07:43","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","500 ","Mercantile, business, Other                       ","667-669 ","  ","BOYLSTON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0012764","0","02/22/2018","11:09:52","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","500 ","Mercantile, business, Other                       ","1078-108","  ","BOYLSTON                 ","  ","ST  ",": #WYN3594                              ","  ","                         ","  ","    "
"18-0012767","0","02/22/2018","11:20:47","714 ","Central station, malicious false alarm            ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","460 ","Dormitory-type residence, other                   ","589-595 ","  ","DUDLEY                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0012768","0","02/22/2018","11:23:34","113 ","Cooking fire, confined to container               ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02121     ","429 ","Multifamily dwelling                              ","315-319 ","  ","BLUE HILL                ","  ","AVE ",": #INS1147                              ","  ","                         ","  ","    "
"18-0012769","0","02/22/2018","11:23:47","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","500 ","Mercantile, business, Other                       ","76      ","  ","SEATTLE                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0012770","0","02/22/2018","11:25:57","600 ","Good intent call, Other                           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02111     ","963 ","Street or road in commercial area                 ","        ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","SUMMER                   ","  ","ST  "
"18-0012772","0","02/22/2018","11:28:18","731 ","Sprinkler activation due to malfunction           ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","519 ","Food and beverage sales, grocery store            ","4       ","  ","RIVER                    ","  ","ST  ",": @STAR MARKET - 4 RIVER ST, DO         ","  ","                         ","  ","    "
"18-0012773","0","02/22/2018","11:28:30","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","NNN ","None                                              ","640     ","  ","CENTRE                   ","  ","ST  ",": @HC-SOUTHERN JAMAICA PLAIN HEALTH CENT","  ","                         ","  ","    "
"18-0012774","0","02/22/2018","11:30:21","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","429 ","Multifamily dwelling                              ","221     ","  ","CHELSEA                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
